"source_position","item_code","uom","display_name","prior_status","opencode_decision","finish_exact","model_exact","url_live","source_ok","official_product_page","official_image_url","local_asset_path","rights_status","reason","human_action"
"231","STA-POL-SP137","UNIT","Stanley 1300W 180MM Polisher","pass-queue-waiting","pass","","","yes","yes","https://my.stanleytools.global/product/sp137-xd/1300w-180mm-polisher","https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/SP137_1.jpg","","needs_permission","live ok; model token [sp137] on page","none"
"102","BAS-SOR-SRTWB7132","PCS","Sorento Counter Top Basin","pass-queue-waiting","pass","","","yes","yes","https://www.sorento.com.my/sorento-bathroom/wash-basin/counter-top-ultra-thin-edge-basin/srtwb7132-detail","https://sorento.com.my/images/stories/virtuemart/product/SRTWB7132.jpg","","needs_permission","live ok; model token [srtwb7132] on page","none"
"59","STA-GRI-SCG400-SOLO","UNIT","Stanley 20V Grinder","pass-queue-waiting","pass","","","yes","yes","https://my.stanleytools.global/product/scg400-b1/20v-grinder-tool-only","https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/SCG400_1.jpg","","needs_permission","live ok; model token [scg400] on page","none"
"100","FAN-FLO-KHI-FF2005","PCS","20 Ind Floor Fan Black","p300-pass1","pass","","","yes","yes","https://khind.com.my/products/20-industrial-floor-fan","https://khind.com.my/cdn/shop/files/ssmy.zone-1731060431-FF2005_WH.jpg?v=1751808994&width=1946","","needs_permission","live ok; model token [ff2005] on page","none"
"126","KHI-INF-COO-IRC2000","SET","Khind - Infrared Cooker (black)","pass-queue-waiting","pass","","","yes","yes","https://khind.com.my/products/infrared-cooker","http://khind.com.my/cdn/shop/files/irc2000-wh-cover_280521171520.jpg?v=1751809514","","needs_permission","live ok; model token [irc2000] on page","none"
"15","FAN-CEI-DEKA-CF5DCL46MB12","UNIT","Deka Ceiling Fan F5 DC~46L Pro Matt Blk","p300-pass1","pass","","","yes","yes","https://deka.my/f5-dc-46l-pro/","https://deka.my/wp-content/uploads/2025/07/F5-DC-46L-PRO-MB-Jpg-OK.jpg","","needs_permission","live ok; model token [dc46l] on page","none"
"17","TAP-SAN-SWP-B-2521","PCS","Saniware Premier Basin Pillar Tap-mixer SWP-B-2521","p300-pass1","fail","","","no","no","https://saniware.com/product/swp-b-2521/","https://saniware.com/wp-content/uploads/2021/10/SWP-B-2521.png","","needs_permission","page:; image: ct=","requeue_search"
"121","GAS-STO-KHI-GC7125","SET","Khind Gas Cooker (stainless Steel)","pass-queue-waiting","pass","","","yes","yes","https://khind.com.my/products/khind-gas-cooker-gc7125","http://khind.com.my/cdn/shop/files/gc7125-cover-wh_210923192148.jpg?v=1751809100","","needs_permission","live ok; model token [gc7125] on page","none"
"188","KHI-COO-RC828N","SET","Khind Rice Cooker 2.8L","pass-queue-waiting","pass","","","yes","yes","https://khind.com.my/products/khind-electric-rice-cooker-cool-grey-490095298","http://khind.com.my/cdn/shop/files/rc828n-wh-cover-coolgrey_111021154853_714986b7-6896-4693-98dc-6a2a2f222730.jpg?v=1751809645","","needs_permission","live ok; model token [rc828n] on page","none"
"29","FAN-STA-KHI-SF1682","SET","Khind 16 Stand Fan","p300-pass1","pass","","","yes","yes","https://khind.com.my/products/khind-stand-fan-sf1682se","https://khind.com.my/cdn/shop/files/SF1682SE_BG_white_7fc568d3-0556-4785-a1de-68302f995233.jpg?v=1751809076&width=1946","","needs_permission","live ok; model token [sf1682] on page","none"
"31","TAP-SAN-SWP-B-3213","PCS","Saniware Premier Tall Basin Cold Tap","p300-pass1","fail","","","no","no","https://saniware.com/product/tall-basin-cold-tap-swp-ss-304-3213/","https://saniware.com/wp-content/uploads/2025/05/3213.png","","needs_permission","page:; image: ct=; model-token-not-on-page:[swpss3043213]","requeue_search"
"205","EXH-FAN-KHI-10""-WHI-EF1001","SET","Khind 10 Exhaust Fan (off White)","pass-queue-waiting","pass","","","yes","yes","https://khind.com.my/products/khind-exhaust-fan-ef1001","http://khind.com.my/cdn/shop/files/ef1001_010223112124.jpg?v=1751809533","","needs_permission","live ok; model token [ef1001] on page","none"
"210","KHI-COO-RC806N","SET","Khind 0.6L Rice Cooker (light Winter GREY)-RC806N","pass-queue-waiting","pass","","","yes","yes","https://khind.com.my/products/khind-electric-rice-cooker-light-winter-grey","http://khind.com.my/cdn/shop/files/rc806n-wh-cover-lightwintergrey_111021153752_e42fbdf3-0718-455a-8986-c57ca0bc3154.jpg?v=1751809474","","needs_permission","live ok; model token [rc806n] on page","none"
"22","OVEN-RUB-TAE13-M266","UNIT","Rubine Built-in Oven RBO-IA8X-70SS","p300-pass1","pass","","","yes","yes","https://www.rubine.com.my/product/RBO-IA8X-70SS","https://www.rubine.com.my/files/product_img/IM01811.jpg","","needs_permission","live ok; model token [rboia8] on page","none"
"267","STA-PRE-WAS-K3-DEL","UNIT","Karcher Pressure Washer K3 Deluxe Premium","pass-queue-waiting","pass","","","yes","yes","https://www.karcher.com/my/en/home-and-garden/products/k-3-deluxe-premium-p16032200","https://d1y4tv7o00gnfq.cloudfront.net/mam/16032200/mainproduct/194232/d2.jpg","","needs_permission","live ok; model token [] on page","none"
"268","X-STA-PRE-WAS-K4","UNIT","Karcher K4 Basic High Pressure Cleaner","pass-queue-waiting","pass","","","yes","yes","https://www.karcher.com/my/en/home-and-garden/products/k-4-basic-p11800800","https://d1y4tv7o00gnfq.cloudfront.net/mam/11800800/mainproduct/72592/d2.jpg","","needs_permission","live ok; model token [] on page","none"
"51","TOI-TRP-WC-SRTWC8354-SH-UF(250MM)","PCS","Sorento Twister Flush Tech","pass-queue-waiting","pass","","","yes","yes","https://www.sorento.com.my/sorento-bathroom/water-closet/one-piece-wc/srtwc8354-sh-detail","https://www.sorento.com.my/images/stories/virtuemart/product/SRTWC8354-01.jpg","","needs_permission","live ok; model token [srtwc8354] on page","none"
"57","TOI-TRP-WC-SRTWC286-SH-S(250MM)","PCS","Sorento One Piece Washdown Flush Tech","p300-pass1","fail","","","yes","no","https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=7","https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=7","","needs_permission","image:200 ct=application/pdf; model-token-not-on-page:[srtwc286,s250mm,srtwc286shs]","requeue_search"
"52","SHO-SOR-SRTWT2634-RG","PCS","Sorento Exposed Shower Set (matt Blk+rose Gold)","p300-pass1","fail","","","yes","no","https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=63","https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=63","","needs_permission","image:200 ct=application/pdf; model-token-not-on-page:[srtwt2634,srtwt2634rg]","requeue_search"
"250","CHA-SAW-STIHL-MS230","UNIT","Stihl Chainsaw 18 Stihl Chain & Guide BAR","pass-queue-waiting","pass","","","yes","yes","https://stihl-thk.com.my/products/ms-230/","https://stihl-thk.com.my/wp-content/uploads/2021/04/9ba6436ebe224792bd67edd7d604992a-1.jpg","","needs_permission","live ok; model token [stihl] on page","none"
"63","SIN-SOR-SRTKS6091","PCS","Sorento Undermount Kitchen Sink","pass-queue-waiting","pass","","","yes","yes","https://www.sorento.com.my/sorento-kitchen/kitchen-sink/double-bowl/srtks6091-detail","https://www.sorento.com.my/images/stories/virtuemart/product/SRTKS6091-02.jpg","","needs_permission","live ok; model token [srtks6091] on page","none"
"176","BOS-0601-1A2-1L0","UNIT","Gsb Impact Drill","pass-queue-waiting","pass","","","yes","yes","https://www.bosch-pt.com.my/my/en/products/gsb-20-2-re-06011A21L0","https://www.bosch-pt.com.my/binary/ocsmedia/optimized/750x422/o275202v54_lv-95422-12-GSB_20_2_RE_Keyed_Dy.png","","needs_permission","live ok; model token [202re] on page","none"
"73","SIN-SOR-SRTKS2426-BL","PCS","Sorento Kitch. Sink-blk Ultrasonic Nano Tech","p300-pass1","fail","","","yes","no","https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=94","https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=94","","needs_permission","image:200 ct=application/pdf; model-token-not-on-page:[srtks2426]","requeue_search"
"212","STA-PRE-WAS-BCPC20D1","UNIT","Black+decker 20V Power Cleaner","pass-queue-waiting","pass","","","yes","yes","https://asia.blackanddecker.global/product/bcpc20d1-b1/pressure-gun-cleaning-battery-20v-350-psi","https://asia.blackanddecker.global/ASIA/PRODUCT/IMAGES/HIRES/BCPC20D1_6.jpg","","needs_permission","live ok; model token [bcpc20d1] on page","none"
"217","STA-CHO-SSC22","UNIT","Stanley Chopsaw 2200W 355MM","pass-queue-waiting","pass","","","yes","yes","https://my.stanleytools.global/product/ssc22-xd/2200w-355mm-chop-saw","https://my.stanleytools.global/ASIA/PRODUCT/IMAGES/HIRES/SSC22_1.jpg","","needs_permission","live ok; model token [ssc22] on page","none"
"97","SHO-SOR-SRTWT9614","PCS","Sorento Shower Set","pass-queue-waiting","pass","","","yes","yes","https://www.sorento.com.my/sorento-bathroom/shower-bidet/exposed-shower-set/srtwt9614-detail","https://sorento.com.my/images/stories/virtuemart/product/SRTWT9614-01-01.jpg","","needs_permission","live ok; model token [srtwt9614] on page","none"
"96","SHO-SOR-SRTWT9605RG","PCS","Sorento Exposed Shower Set 2WAYS SRTWT9605-RG","p300-pass1","fail","","","yes","no","https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=62","https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=62","","needs_permission","image:200 ct=application/pdf; model-token-not-on-page:[srtwt9605rg,2ways]","requeue_search"
"6","SIN-SOR-SRTKS2406","PCS","Sorento S/s 304 Kitchen Sink Ultrasonic Nano Tech SRTS2406","pass-queue-waiting","pass","","","yes","yes","https://www.sorento.com.my/sorento-kitchen/kitchen-sink/double-bowl/srtks2406-detail","https://www.sorento.com.my/images/stories/virtuemart/product/SRTKS24061.jpg","","needs_permission","live ok; model token [srtks2406] on page","none"
"236","BOS-0601-387-0L0","UNIT","Gex Eccentric Disc Sander 125-1A","pass-queue-waiting","pass","","","yes","yes","https://www.bosch-pt.com.my/my/en/products/gex-125-1-a-06013870L0","https://www.bosch-pt.com.my/my/en/ocsmedia/275485-82/product-image/166x164/random-orbit-sander-pro-gex-125-1-ae-06013870l0.png","","needs_permission","live ok; model token [0601387] on page","none"
"213","STI-BRU-CUT-FR3001","UNIT","Stihl Brush Cutter","pass-queue-waiting","pass","","","yes","yes","https://stihl-thk.com.my/products/fr-3001/","https://stihl-thk.com.my/wp-content/uploads/2023/03/FR-3001.jpg","","needs_permission","live ok; model token [fr3001] on page","none"
"122","SHO-SOR-SRTWT9600HP","PCS","Sorento Exposed Shower Set - 2WAYS SRTWT9600HP","p300-pass1","pass","","","yes","yes","https://sorentomasterclub.com.my/international/index.php/products-menu/sorento-mobile/bathroom-mobile/showerbidet-mobile/exposedshowerset-mobile/srtwt9600-detail","https://sorentomasterclub.com.my/international/images/virtuemart/product/SRTWT9600-(product).jpg","","needs_permission","live ok; model token [srtwt9600hp] on page","none"
"157","FAN-CEI-DEKA-CGNL54OAK12","UNIT","Deka Ceiling Fan Geno Oak","pass-queue-waiting","pass","","","yes","yes","https://deka.my/geno-54-led/","https://deka.my/wp-content/uploads/2025/07/GENO-54LED-OAK-Jpg.jpg","","needs_permission","live ok; model token [54led] on page","none"
"21","TAP-SAN-SWP-B-3023","PCS","Saniware Premier Basin Pillar Cold Tap (rose Gold) SWP-B-3023","p300-pass1","fail","","","no","no","https://saniware.com/product/swp-b-3023/","https://saniware.com/wp-content/uploads/2021/10/SWP-B-3023.png","","needs_permission","page:; image: ct=","requeue_search"
"27","TAP-SAN-SWP-SS-304-3940-RG","PCS","Saniware Premier Kitchen Pillar Sink Tap-rg SWP-SS-304-3940-RG","p300-pass1","fail","","","no","no","https://saniware.com/product/kitchen-pillar-sink-tap-swp-ss-304-3940-rg/","https://saniware.com/wp-content/uploads/2025/05/SWP-SS-304-3940-RG-1.jpg","","needs_permission","page:; image: ct=","requeue_search"
"144","FAN-KHI-AF1801","SET","Khind 18 Auto Fan (white)","pass-queue-waiting","pass","","","yes","yes","https://khind.com.my/products/khind-auto-fan-af1801","http://khind.com.my/cdn/shop/files/AutoFanAF1801_HI_56ed10ee-5d1f-44bd-a48c-63c8f8e75798.jpg?v=1751809530","","needs_permission","live ok; model token [af1801] on page","none"
"181","KHI-FRY-ARF35","SET","Khind Air Fryer (mint)","pass-queue-waiting","pass","","","yes","yes","https://khind.com.my/products/khind-3-5l-air-fryer-arf35","http://khind.com.my/cdn/shop/files/ssmy.zone-1682563305-ARF35_Mint_WH_Cover.jpg?v=1751809314","","needs_permission","live ok; model token [arf35] on page","none"
"39","FAN-STA-KHI-SF1663H","SET","Khind 16 Stand Fan (black)","p300-pass1","pass","","","yes","yes","https://khind.com.my/products/16-stand-fan","https://khind.com.my/cdn/shop/files/sf1663h-cover_010721155036.jpg?v=1751809588&width=1946","","needs_permission","live ok; model token [sf1663h] on page","none"
"62","SHO-SOR-SRTSH22614-BL","PCS","Sorento 229MM ABS Rain Shower Head (matt Blk)","p300-pass1","fail","","","yes","no","https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=65","https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=65","","needs_permission","image:200 ct=application/pdf; model-token-not-on-page:[srtsh22614,srtsh22614bl]","requeue_search"
"72","SHO-SOR-SRTSH2623-BL","PCS","Sorento 225MM ABS Rain Shower Head Matt Blk","p300-pass1","fail","","","yes","no","https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=65","https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=65","","needs_permission","image:200 ct=application/pdf; model-token-not-on-page:[srtsh2623,srtsh2623bl]","requeue_search"
"85","KHI-HDR-HD515","SET","Hair Dryer 1800W (matt Black)","p300-pass1","fail","","","yes","yes","https://khind.com.my/products/1800w-hair-dryer","https://khind.com.my/cdn/shop/files/hd1800-wh-cover_280521152043.jpg?v=1751809539","","needs_permission","model-token-not-on-page:[hd515,khindhd1800]","requeue_search"
"95","KHI-HDR-HD511-GRE","SET","Hair Dryer 1400W (matt Grey)","pass-queue-waiting","pass","","","yes","yes","https://khind.com.my/products/khind-hair-dryer-hd1400","https://khind.com.my/cdn/shop/files/HD1400_1_HiRes_1a611a78-9046-49f7-96cd-f0af17337545.jpg","","needs_permission","live ok; model token [khindhd1400] on page","none"
"19","RUB-TAE11-M330","UNIT","Rubine C/hood","p300-pass1","pass","","","yes","yes","https://www.rubine.com.my/product/RCH-NOVARA-90SS","https://www.rubine.com.my/files/product_img/IM01791.jpg","","needs_permission","live ok; model token [rchnovara90ss] on page","none"
"172","BOS-0611-321-0L0","UNIT","Gsh 5CE Demolition Hammer","pass-queue-waiting","pass","","","yes","yes","https://www.bosch-pt.com.my/my/en/products/gsh-5-ce-06113210L0","https://www.bosch-pt.com.my/binary/ocsmedia/optimized/750x422/o36076v54_f4gd7027_GSH_5_CE_V01.png","","needs_permission","live ok; model token [0611321] on page","none"
"158","JOV-WAT-FIL-JWP20","PCS","Joven Water Filter","pass-queue-waiting","pass","","","yes","yes","https://www.joven-electric.com/my/jwp20-water-filter.html","https://www.joven-electric.com/media/catalog/product/cache/be45d83139bc2950f7fdc035c8252966/5/1/5134612001-1.jpg","","needs_permission","live ok; model token [jwp20] on page","none"
"71","OVEN-RUB-TAE13-M507","UNIT","Rubine M/wave Oven RMO-934SS-GD34X","pass-queue-waiting","pass","","","yes","yes","https://www.rubine.com.my/product/RMO-934SS-GD34","https://www.rubine.com.my/files/product_img/IM01814.jpg","","needs_permission","live ok; model token [rmo934ssgd34] on page","none"
"169","STA-PRE-WAS-HD4","UNIT","Karcher Classic High Pressure Washer","pass-queue-waiting","fail","","","no","yes","https://www.kaercher.com/my/en/professional/products/hd-4-10-x-classic-kap-15209760.html","https://d1y4tv7o00gnfq.cloudfront.net/mam/15209760/mainproduct/188873/d2.jpg","","needs_permission","page:308","requeue_search"
"65","TOI-TRP-WC-SRTWC8366-S(250MM)","PCS","Sorento One Piece Washdown W Rimless Flush Tech","pass-queue-waiting","pass","","","yes","yes","https://www.sorento.com.my/sorento-bathroom/water-closet/one-piece-wc/srtwc8366-rl-uf-detail","https://www.sorento.com.my/images/stories/virtuemart/product/SRTWC8366-RL-UF%20(2).jpg","","needs_permission","live ok; model token [srtwc8366] on page","none"
"43","GAS-STO-RUB-TAE10-M523","UNIT","Rubine Glass Hob RGH-LOTOFLEXI2B-BLFX","p300-pass1","pass","","","yes","yes","https://www.rubine.com.my/product/RGH-LOTOFLEXI2B-BLFX","https://www.rubine.com.my/files/product_img/IM01801.jpg","","needs_permission","live ok; model token [rghlotofle] on page","none"
"184","BOS-0611-924-0L1","UNIT","Gbh Batt. Rotary Hammer","pass-queue-waiting","pass","","","yes","yes","https://www.bosch-pt.com.my/my/en/products/gbh-185-li-06119240L1","https://www.bosch-pt.com.my/binary/ocsmedia/optimized/750x422/o397710v54_GBH_185-Li_4Ah_Ghost_Image_dyn.png","","needs_permission","live ok; model token [0611924] on page","none"
"67","GAS-STO-RUB-TAE10-E102","UNIT","Rubine Ceramic Hob","p300-pass1","pass","","","yes","yes","https://www.rubine.com.my/product/RCE-VULCAN40-BL","https://www.rubine.com.my/files/product_img/IM02133.jpg","","needs_permission","live ok; model token [rcevulcan40bl] on page","none"
"86","OVEN-RUB-TAE13-M503","UNIT","Rubine M/wave Oven RMO-OREO-28BL","p300-pass1","pass","","","yes","yes","https://www.rubine.com.my/product/RMO-OREO-28BL","https://www.rubine.com.my/files/product_img/IM01815.jpg","","needs_permission","live ok; model token [rmooreo28bl] on page","none"
"101","SIN-SOR-SRTKS2427-BL","PCS","Sorento S/s 304 Kitchen Sink-blk Ultrasonic Nano Tech","pass-queue-waiting","pass","","","yes","yes","https://www.sorento.com.my/sorento-kitchen/kitchen-sink/double-bowl/srtks2427-bl-detail","https://sorento.com.my/images/stories/virtuemart/product/SRTKS2427-BL24.jpg","","needs_permission","live ok; model token [srtks2427] on page","none"
"208","BOS-0601-068-000","UNIT","Gol 26D Optical Leveller","pass-queue-waiting","pass","","","yes","yes","https://www.bosch-pt.com.my/my/en/products/gol-26-d-0601068000","https://www.bosch-pt.com.my/binary/ocsmedia/optimized/750x422/o451656v54_GOL_26_D_SOS_0601068000_f4_V2.png","","needs_permission","live ok; model token [0601068000] on page","none"
"8","SIN-SOR-SRTKS2408","PCS","Sorento S/s 304 Kitchen Sink Ultrasonic Nano Tech SRTKS2408","pass-queue-waiting","pass","","","yes","yes","https://www.sorento.com.my/sorento-kitchen/kitchen-sink/double-bowl/srtks2408-detail","https://www.sorento.com.my/images/stories/virtuemart/product/SRTKS24084.jpg","","needs_permission","live ok; model token [srtks2408] on page","none"
"13","SHO-SAN-SWP-BSP-9003RG","PCS","Saniware Premier 3WAY Bath Expose Shower Set-mixer (rose Gold)","p300-pass1","fail","","","no","no","https://saniware.com/product/3-way-bath-shower-set-swp-bsp-9003rg/","https://saniware.com/wp-content/uploads/2025/05/SWP-BSP-9003RG.jpg","","needs_permission","page:; image: ct=","requeue_search"
"12","SHO-SAN-SWP-BSP-9003G","PCS","Saniware Premier 3WAY Bath Expose Shower Set-mixer (gold)","p300-pass1","fail","","","no","no","https://saniware.com/product/3-way-bath-shower-set-swp-bsp-9003g/","https://saniware.com/wp-content/uploads/2025/05/SWP-BSP-9003G.jpg","","needs_permission","page:; image: ct=","requeue_search"
"226","BOS-0611-338-9L1","UNIT","Gsh 5MX Demolition Hammer","pass-queue-waiting","pass","","","yes","yes","https://www.bosch-pt.com.my/my/en/products/gsh5mx-06113389L1","https://www.bosch-pt.com.my/binary/ocsmedia/optimized/750x422/o596317v54_o587462v12.png","","needs_permission","live ok; model token [0611338] on page","none"
"114","BATH-SRTBF31417","PCS","Sorento 6 IN 1 Bathroom Furniture","pass-queue-waiting","pass","","","yes","yes","https://www.sorento.com.my/sorento-bathroom/bathroom-furniture/cabinet-basin/srtbf31417-detail","https://sorento.com.my/images/stories/virtuemart/product/SRTBF31417-01.jpg","","needs_permission","live ok; model token [srtbf31417] on page","none"
"60","SHO-SOR-SRTWT2634","PCS","Sorento Exposed Shower Set 3-WAYS SRTWT2634","p300-pass1","fail","","","yes","no","https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=62","https://www.sorento.com.my/media/attachments/2024/11/11/sorento-catalog-2024.pdf#page=62","","needs_permission","image:200 ct=application/pdf; model-token-not-on-page:[srtwt2634,3ways]","requeue_search"
"80","RUB-TAE10-M371","UNIT","Rubine Glass Hob RGH-FIGATA2B-BL","p300-pass1","pass","","","yes","yes","https://www.rubine.com.my/product/RGH-FIGATA2B-BL","https://www.rubine.com.my/files/product_img/IM01807.jpg","","needs_permission","live ok; model token [rghfigata2bbl] on page","none"
"36","TAP-SAN-SWP-B-2931","PCS","Saniware Premier Basin Pillar Tap-mixer (matt Black) SWP-B-2931","p300-pass1","fail","","","no","no","https://saniware.com/product/basin-pillar-tap-mixer-swp-b-2931/","https://saniware.com/wp-content/uploads/2025/05/SWP-B-2931.png","","needs_permission","page:; image: ct=","requeue_search"
"37","TAP-SAN-SWP-B-2930","PCS","Saniware Premier Basin Pillar Tap-mixer SWP-B-2930","p300-pass1","fail","","","no","no","https://saniware.com/product/basin-pillar-tap-mixer-swp-b-2930/","https://saniware.com/wp-content/uploads/2025/05/SWP-B-2930.png","","needs_permission","page:; image: ct=","requeue_search"
"40","TAP-SAN-SWP-B-2924","PCS","Saniware Premier Basin Pillar Tap-mixer (gold) SWP-B-2924","pass-queue-waiting","fail","","","no","no","https://saniware.com/product/basin-pillar-tap-mixergold-swp-b-2924/","https://saniware.com/wp-content/uploads/2026/01/SWP-B-2924.jpg","","needs_permission","page:; image: ct=","requeue_search"
"41","TAP-SAN-SWP-B-2921","PCS","Saniware Premier Basin Pillar Tap-mixer (matt Black) SWP-B-2921","pass-queue-waiting","fail","","","no","no","https://saniware.com/product/swp-b-2921/","https://saniware.com/wp-content/uploads/2021/10/SWP-B-2921.png","","needs_permission","page:; image: ct=","requeue_search"
"220","OVEN-KHI-TOA-OT3005","SET","Khind Oven Toaster (black)","pass-queue-waiting","pass","","","yes","yes","https://khind.com.my/products/khind-electric-oven-ot3005","http://khind.com.my/cdn/shop/files/OT3005-KOL02_1ecd9a79-1018-4b1d-ac81-dbaaf2223795.jpg?v=1751809728","","needs_permission","live ok; model token [ot3005] on page","none"
"38","IND-RIC-COO-RC7878","SET","5.6L Rice Cooker (cool Grey)","p300-pass1","fail","","","yes","yes","https://khind.com.my/products/5-6l-commercial-rice-cooker-rc565","https://khind.com.my/cdn/shop/files/rc565-wh-cover_190224150612.jpg?v=1751809130&width=1946","","needs_permission","model-token-not-on-page:[rc7878,khindrc565]","requeue_search"
"233","FAN-CEI-DEKA-CCNL54RG12","UNIT","Deka Ceiling Fan Geno Rose Gold","pass-queue-waiting","pass","","","yes","yes","https://deka.my/geno-54-led/","https://deka.my/wp-content/uploads/2025/07/GENO-54LED-RG-Jpg.jpg","","needs_permission","live ok; model token [54led] on page","none"
"234","FAN-FLO-KHI-FF1803B","SET","Floor Fan 18","pass-queue-waiting","pass","","","yes","yes","https://khind.com.my/products/khind-18-industrial-floor-fan","http://khind.com.my/cdn/shop/files/ff1803b_220923182730.jpg?v=1751809195","","needs_permission","live ok; model token [ff1803b] on page","none"
"91","TAP-SAN-SWP-B-3213-G","PCS","Saniware Premier Tall Basin Cold Tap (gold)","pass-queue-waiting","fail","","","no","no","https://saniware.com/product/tall-basin-cold-tap-swp-ss-304-3213-g/","https://saniware.com/wp-content/uploads/2025/05/3213-G.png","","needs_permission","page:; image: ct=; model-token-not-on-page:[swpss3043213g]","requeue_search"
"110","TAP-SAN-SWP-B-3203-RG","PCS","Saniware Premier Basin Pillar Cold Tap (rose Gold) SWP-SS-304-3203-RG","p300-pass1","fail","","","no","no","https://saniware.com/product/premier-basin-pillar-cold-tap-swp-ss-304-3203-rg/","https://saniware.com/wp-content/uploads/2025/05/SWP-SS-304-3203-RG.jpg","","needs_permission","page:; image: ct=","requeue_search"
"291","BAT-ENE-MAX-AAA4PCS","PCK","En Max Aaa 4 Pc","pass-queue-waiting","fail","","","yes","yes","https://energizer.com/product/power/energizer-max/energizer-max-aaa-batteries-4-pack-triple-a-alkaline-batteries/","https://energizer.com/wp-content/uploads/2025/01/ENR_MAX_AAA_Dash_E92BP-4_BlisterCard_Hero_Image_Front_UPN-188575_NA.png","","needs_permission","model-token-not-on-page:[aaa4pcs]","requeue_search"
"290","BAT-ENE-MAX-AA4PCS","PCK","En Max Aa 4 Pc","pass-queue-waiting","fail","","","yes","yes","https://energizer.com/product/power/energizer-max/energizer-max-aa-batteries-4-pack-double-a-alkaline-batteries/","https://energizer.com/wp-content/uploads/2025/01/gootcdmcp1lqthizyrjt.jpg","","needs_permission","model-token-not-on-page:[aa4pcs]","requeue_search"
"300","DRA-COV-TEC-GRE-9""X17""","PCS","Techplas 9 X 17 Drain Cover - Grey","pass-queue-waiting","pass","","","yes","yes","https://techplas.com.my/products/injection-moulded-products/drain-cover/otd-5120","https://techplas.com.my/wp-content/uploads/2022/08/OTD-5120.jpg","","needs_permission","live ok; model token [] on page","none"
"627","FAN-CEI-DEKA-CX146BK12","UNIT","Deka Ceiling Fan X-one 46 Black","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[cx146bk12]","requeue_search"
"469","GAS-STO-KHI-GC6010","SET","Khind Gas Cooker","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[gc6010,ygc6010]","requeue_search"
"632","FAN-CEI-DEKA-CDKN54MG12","UNIT","Deka Ceiling Fan Koni 54 Magnesium","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[cdkn54mg12]","requeue_search"
"826","BOS-0601-6B3-0L1","UNIT","Gks 140 Circular Saw","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=","requeue_search"
"640","FAN-CEI-DEKA-CCM34MG12","UNIT","Deka Ceiling Fan Concept Mini Magnesium","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[ccm34mg12]","requeue_search"
"991","BOS-0601-9H2-281","UNIT","Bosch Go 3 Cordless Screwdriver","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[0601281]","requeue_search"
"446","VAC-KHI-VC68P","SET","Khind - Vacuum Cleaner 600W (gold)","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[vc68p]","requeue_search"
"821","BOS-0601-5A2-0L0","UNIT","Gks 235 Turbo Circular Saw","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=","requeue_search"
"810","BOS-0601-9E5-1L0","UNIT","Gas 15 Ps Vacuum Cleaner","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=","requeue_search"
"856","BOS-0601-1C4-0L0","UNIT","Grw 140 Mixer","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=","requeue_search"
"621","FAN-PSN-F-M14DZVBKH","PCS","Panasonic Bayu 5 Black","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[m14dzvbkh]","requeue_search"
"578","PRE-STO-KHI-SPC6","SET","Khind Pressure Cooker 6L - SPC6","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=","requeue_search"
"440","VAC-KHI-VC8020MS","SET","Khind - Canister Vacuum Cleaner (sapphire Blue)","g2500","fail","","","no","no","","","","needs_permission","page:; image: ct=; model-token-not-on-page:[vc8020ms]","requeue_search"
