ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
150,6742,"FAS-SCR-DRY-BLA-6#1""",PCK,Hunter/bk - Drywall Screw 6 X1 (20PCS/PCK),Fasteners & Fixings,43,1.50,3,,20PCS/PCK,search,,,,,,,yes,open,1,pending,
151,4360,CAP-02.5UF-415V-CBB61,PCS,Capacitor 415V Blnch Square Black (sh-po),Electrical,42,4.30,3,,2.5UF,search,,,,,,,yes,open,1,reject,
152,3282,"FAS-SCR-F/H-1 1/2"" X 8#",PKT,Sr F/h Self Drilling Screw 1 1/2 X 8 (20PCS/PCK),Fasteners & Fixings,42,2.90,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
153,3685,"FAS-SCR-TAP-CSK-8#2""",PACK,8 X2 Csk Self Tapping Screw-flat Head (10PCS/PCK),Fasteners & Fixings,42,1.70,3,,10PCS/PCK,search,,,,,,,yes,open,1,reject,
154,4083,CUT-ELE-ESS410D,PCS,"4""X1.0 Gold Elephant Cutting Disc",Abrasives & Cutting,42,1.50,3,,X1.0,search,,,,,,,yes,open,1,pending,
155,3986,SWI-SOC-ULT-M0813W,PCS,Ultra 13A Flat Pin Swi Soc Neon-wt (M0813W),Electrical,41,7.50,3,,M0813W,search,,,,,,,yes,open,1,candidate,
156,4156,BRA-S/S-L-65383,PCS,Stainless Steel L Bracket 65383-65X65,Plumbing,41,5.90,3,,65383-65X65,search,,,,,,,yes,open,1,reject,
157,3226,"FAS-SCR-CSK-1 1/2"" X 8G",PCK,Sr Csk Tapping Screw 1 1/2 X 8G (20PCS/PCK),Fasteners & Fixings,41,4.20,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
158,3309,BNW-BOL-SS304-M12-25MM,PCS,SS 304 Bolt - M12 X 25MM,Fasteners & Fixings,41,2.50,3,,M12,search,,,,,,,yes,open,1,reject,
159,3814,"FAS-SCR-CSK-1"" X 6G-PCK",PCK,Sr Csk Tapping Screw 1 X 6G (20PCS/PCK),Fasteners & Fixings,41,2.20,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
160,6667,"NAI-CON-GAL-1""-PCK",PCK,1 Galvanised Steel Nail (20PCS/PCK),Fasteners & Fixings,41,0.70,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
161,3068,BRO-PLA-SB9226,PCS,Colourful Plastic Broom 180G,Housewares,40,8.60,3,,SB9226,search,,,,,,,yes,open,1,reject,
162,3861,ELE-ADA-MS-PT13,PCS,"Morries Travel Adaptor For Uk,hk,sg& M'sia",Electrical,40,8.50,3,,MS-PT13,search,,,,,,,yes,open,1,candidate,
163,2774,"DOR-HIN-STE-CLO-5/8""",PCS,Soft Close HINGES-5/8,Doors & Hardware,40,3.50,3,,HINGES-5/8,search,,,,,,,yes,open,1,reject,
164,2959,TOO-ELE-TESW0183,PCS,W0183 Tester,Power Tools,40,2.90,3,,W0183,search,,,,,,,yes,open,1,pending,
165,5095,"FAS-SCR-P/H-1"" X 8#",PCK,Sr P/h Self Drilling Screw 1 X 8 (20PCS/PCK),Fasteners & Fixings,40,2.30,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
166,3217,WIN-HOO-PIN-8430,PCK,Sr Pleak Hook 8430 (10PCS/PCK),Doors & Hardware,40,2.00,3,,10PCS/PCK,search,,,,,,,yes,open,1,reject,
167,4019,WOO-SQU-08',PCS,Mrtx List 8 (S4S),Building Materials,40,2.00,3,,S4S,search,,,,,,,yes,open,1,reject,
168,3834,"FAS-SCR-F/H-3/4"" X 8#",PCK,Sr F/h Self Drilling Screw 3/4 X 8 (20PCS/PCK),Fasteners & Fixings,40,1.80,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
169,6193,"FAS-SCR-TAP-CSK-8#3/8""-PCK",PCK,8 X3/8 Csk Self Tapping Screw-flat Head (20PCS/PCK),Fasteners & Fixings,40,1.30,3,,X3/8,search,,,,,,,yes,open,1,reject,
170,3370,"FAS-SCR-DRY-BLA-6#1-1/2""BOX",BOX,Hunter/bk - Drywall Screw 6,Fasteners & Fixings,39,12.90,3,,6#X1-1/2,search,,,,,,,yes,open,1,reject,
171,3406,"FAS-SCR-DRY-BLA-6#3/4""-BOX",BOX,Hunter/bk - Drywall Screw 6 X3/4,Fasteners & Fixings,39,12.90,3,,X3/4,search,,,,,,,yes,open,1,reject,
172,2841,GER-PLUG-BPM6A,PCS,Ngk 14 X 9.5 Sparkplug -BPM6A,Other,39,7.80,3,,BPM6A,search,,,,,,,yes,open,1,pending,
173,4465,WAL-PLU-S/S-80MM,PCS,304 S/steel Wall Plug M10 X 80MM,Fasteners & Fixings,39,4.20,3,,M10,search,,,,,,,yes,open,1,reject,
174,4149,SHH-SINKER-NO.1/2,PCK,Single Head Sinker No. 1/2 (2PCS/PCK),Fishing & Tackle,39,2.40,3,,2PCS/PCK,search,,,,,,,yes,open,1,reject,
175,3662,"FAS-SCR-TAP-CSK-6#3""",PACK,"6 X3""CSK Self Tapping Screw-flat Head (10PCS/PCK)",Fasteners & Fixings,39,2.10,3,,10PCS/PCK,search,,,,,,,yes,open,1,reject,
176,3707,"FAS-SCR-TAP-CSK-6#1-1/2""",PACK,"6 X1-1/2""CSK Self Tap Screw-flat Head (20PCS/PCK)",Fasteners & Fixings,39,2.10,3,,X1-1/2,search,,,,,,,yes,open,1,reject,
177,6021,"FAS-SCR-TAP-CSK-6#1""",PACK,6 X1 Csk Self Tapping Screw-flat Head (20PCS/PCK),Fasteners & Fixings,39,1.60,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
178,2746,ELE-D/L-PHL-59466-RD-6500K,SET,59466 Meson 17 1200 150 Round 6500K,Electrical,38,37.90,3,,6500K,search,,,,,,,yes,open,1,candidate,
179,3150,VAL-BAL-VIP-343-12MM,PCS,Full Bore Ball VALVE:PN25 343 1/2,Plumbing,38,19.50,3,,VALVE:PN25,search,,,,,,,yes,open,1,pending,
180,3731,"FAS-SCR-F/H-1"" X 8#",PKT,Sr F/h Self Drilling Screw 1 X 8 (20PCS/PCK),Fasteners & Fixings,38,2.00,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
181,2988,DOR-ROL-GAT-75MM-V70,PCS,"V70 V Roller Bolt & Nut 3""X23MM",Fasteners & Fixings,37,24.50,3,,V70,search,,,,,,,yes,open,1,pending,
182,3385,SWI-SOC-ULT-M021MG,PCS,Ultra 16A 2 GANG 1 Way-matte Grey (M021MG),Electrical,37,14.20,3,,M021MG,search,,,,,,,yes,open,1,candidate,
183,3942,BAT-ENE-MINI-A27,PCK,Energizer Mini Al A27 BP1,Electrical,37,6.30,3,,A27,search,,,,,,,yes,open,1,candidate,
184,4539,SWI-ADA-TRA-ES288T,PCS,Dlx 308N 13A Travel Adaptor Cw Neon,Electrical,37,5.20,3,,308N,search,,,,,,,yes,open,1,pending,
185,3492,CEILING-FRAME-35MM,PCS,Steel Keel (b) 35MM X 12FT,Building Materials,37,3.50,3,,12FT,search,,,,,,,yes,open,1,reject,
186,4340,CUT-KNI-HX338,BOX,Tct A80 N. T Cutter Blade (10PCS/BOX),Abrasives & Cutting,37,1.90,3,,A80,search,,,,,,,yes,open,1,pending,
187,5393,"FIT-HDPE-ADA-FEM-20MMX3/4""",PCS,HDPE Adaptor Female 20MMX3/4,Plumbing,37,1.70,3,,20MMX3/4,search,,,,,,,yes,open,1,reject,
188,5478,FIT-UPVC-BEN-ELB-45-32MM,PCS,U-pvc Bend (elbow) 32MM 1-1/4 45-DEG,Plumbing,37,1.50,3,,45-DEG,search,,,,,,,yes,open,1,reject,
189,2775,ELE-D/L-PHL-59467-SQ-4000K,SET,59467 Meson 17 1200 150 Square 4000K,Electrical,36,37.90,3,,4000K,search,,,,,,,yes,open,1,candidate,
190,3424,"FAS-SCR-DRY-WHI-6#2""-BOX",BOX,Hunter/wh - Drywall Screw 6 X2,Fasteners & Fixings,36,12.90,3,,6#X2,search,,,,,,,yes,open,1,reject,
191,2923,LOC-CZS-L40MM,PCS,Czs 360 Padlock L40MM,Locks & Security,36,9.80,3,,L40MM,search,,,,,,,yes,open,1,pending,
192,3985,SWI-ADA-MS-PT06,PCS,"Morries Travel Adaptor For Japan, Taiwan, Usa, Thai, Phi&viet",Electrical,36,8.30,3,,MS-PT06,search,,,,,,,yes,open,1,candidate,
193,3467,BNW-B&N-RBN-220,PCK,Sr G. I Boit & Nut 1/4 X 2 (5PCS/PCK),Fasteners & Fixings,36,2.80,3,,5PCS/PCK,search,,,,,,,yes,open,1,reject,
194,3499,"FAS-SCR-DRY-BLA-6#2""BOX",BOX,Hunter/bk - Drywall Screw 6 X2,Fasteners & Fixings,35,12.90,3,,6#X2,search,,,,,,,yes,open,1,reject,
195,3404,ELE-SOL-TIN100250G,PCS,Vison Soldering Wire,Electrical,35,12.80,3,,0.8X100G,search,,,,,,,yes,open,1,pending,
196,2728,DOR-HAN-CH608-NA-L,PCS,Na-l Casement Handle,Doors & Hardware,35,4.20,3,,CH608,search,,,,,,,yes,open,1,pending,
197,2853,ADH-TAP-VIP-2510,PCS,PTFE Thread Seal Tape VIP-2510,Chemicals & Adhesives,35,3.40,3,,VIP-2510,search,,,,,,,yes,open,1,pending,
198,3587,FAS-RIV-PAT-5/32X3/4-PCK,PCK,Blind Rivet: Jaguar 5/32 X 3/4 (20PCS/PCK),Fasteners & Fixings,35,3.20,3,,20PCS/PCK,search,,,,,,,yes,open,1,pending,
199,5293,FIT-UPVC-BEN-ELB-45-50MM,PCS,U-pvc Bend (elbow) 50MM 2 45-DEG,Plumbing,35,2.90,3,,45-DEG,search,,,,,,,yes,open,1,reject,
200,4538,SUP-ROL-WIN,PCK,Super Airoller (25PCS/PCK),Other,35,2.00,3,,25PCS/PCK,search,,,,,,,yes,open,1,pending,
201,2637,SWI-LAM-ADA-3041B22,PCS,B22 Nylon Lamp Adaptor (blk),Lighting,35,1.30,3,,B22,search,,,,,,,yes,open,1,pending,
202,6602,BNW-WAS-SPR-9MM,PCK,Bsw Spring Washer 3/8 (8PCS/PCK),Fasteners & Fixings,35,0.70,3,,8PCS/PCK,search,,,,,,,yes,open,1,reject,
203,4998,"ELE-PVC-CAS-3/4""",LGTH,Kancil 3/4 X 6FT PVC Casing,Electrical,34,2.60,3,,6FT,search,,,,,,,yes,open,1,pending,
204,4487,SHH-SINKER-HOLE-NO.6,PCK,Hole Sinker No. 6 (1PC/PCK),Fishing & Tackle,34,1.90,3,,1PC/PCK,search,,,,,,,yes,open,1,reject,
205,3518,"FAS-SCR-DRY-WHI-6#1.1/4""-BOX",BOX,Hunter/wh - Drywall Screw 6 X1-1/4,Fasteners & Fixings,33,12.90,3,,X1-1/4,search,,,,,,,yes,open,1,reject,
206,4890,CAP-01.2UF-400V-BD,PCS,Capacitor Cpi- Black Square ITALY'/400V Bd 01.2UF,Electrical,33,3.20,3,,01.2UF,search,,,,,,,yes,open,1,pending,
207,2615,"CUT-BLA-M'MAN-F1X4""",PCS,M'man Diamond Blade - F1X4,Abrasives & Cutting,32,15.80,3,,F1X4,search,,,,,,,yes,open,1,pending,
208,2636,RAI-BOO-KRK-B39M,PAIR,Rainshoes - 39 (6) 6000BLK,Curtains & Blinds,32,15.80,3,,6000BLK,search,,,,,,,yes,open,1,pending,
209,3589,"FAS-SCR-DRY-BLA-6#1""BOX",BOX,Hunter/bk - Drywall Screw 6 X1,Fasteners & Fixings,32,12.90,3,,6#X1,search,,,,,,,yes,open,1,reject,
210,4122,SWI-SOC-ULT-M0813BW,PCS,Ultra 13A Flat Pin Swi Soc (large Roc)-whi (M0813BW),Electrical,32,8.60,3,,M0813BW,search,,,,,,,yes,open,1,candidate,
211,3347,"IND-CAS-FIX-1.25""",PCS,1.25 DL5 Tpe Fixed Caster,Building Materials,32,7.50,3,,DL5,search,,,,,,,yes,open,1,pending,
212,4580,HOS-SPA-NOZ-C882,PCS,C882 Quick Coupling Nozzle 3/4,Power Tool Accessories,32,5.50,3,,C882,search,,,,,,,yes,open,1,pending,
213,3303,TOO-ELE-TES-PEN-K1304,PCS,Kakc Test Pen,Power Tools,32,3.30,3,,K1304,search,,,,,,,yes,open,1,pending,
214,5227,DRI-BIT-SV003,PCS,2 (+-) Sensui Power Bit X65MM,Power Tool Accessories,32,2.90,3,,X65MM,search,,,,,,,yes,open,1,pending,
215,6140,FAS-SHE-EYE-RING-4#,PCK,4 Sheep Eye Ring (10PCS/PCK),Fasteners & Fixings,32,1.70,3,,10PCS/PCK,search,,,,,,,yes,open,1,reject,
216,4228,HOS-CON-19-25MM-1'',PCS,Power Hose Joint 1,Outdoor & Garden,32,1.50,3,,19-25MM,search,,,,,,,yes,open,1,reject,
217,6252,"FIT-HDPE-NIP-1""X1""",PCS,HDPE Nipple 1 X 1,Plumbing,32,1.20,3,,L/P1.20,search,,,,,,,yes,open,1,reject,
218,2803,SWI-SOC-NNE-9498,PCS,NNE 9498 Metalclad Switch Socket 2GANG 13A,Electrical,31,39.50,3,,2GANG,search,,,,,,,yes,open,1,candidate,
219,3517,ELE-T5-3'-CIELO-D/L,PCS,Cielo T5 LED Fitting 3FT 14W,Plumbing,31,19.00,3,,3FT,search,,,,,,,yes,open,1,pending,
220,3228,"IND-CAS-FIX-1.5""",PCS,1.5 DL5 Tpe Fixed Caster,Building Materials,31,8.90,3,,DL5,search,,,,,,,yes,open,1,pending,
221,2794,DOR-HAN-CF350-NA-L,PCS,Na-l Cresent Fastener,Doors & Hardware,31,4.10,3,,CF350,search,,,,,,,yes,open,1,pending,
222,4786,CAP-01.8UF-400V,EA,Capacitor Cpi- Black Square ITALY'/400V Bd 01.8UF,Electrical,31,3.80,3,,01.8UF,search,,,,,,,yes,open,1,pending,
223,2917,DOR-STO-TRANSP-38MM,PCS,Transparent Door Stopper,Doors & Hardware,31,3.40,3,,25X38MM,search,,,,,,,yes,open,1,reject,
224,5275,SWI-ADA-TRA-13A,PCS,Eurosafe 13A Travel Adaptor,Electrical,31,3.40,3,,ES-277TA-2,search,,,,,,,yes,open,1,pending,
225,4081,CUT-DIS-MARK-12300-P036,PCS,Mr. Mark P36 Master Fibre Disc - Blk,Abrasives & Cutting,31,2.90,3,,P36,search,,,,,,,yes,open,1,pending,
226,4362,CUT-DIS-W2451-100,PCS,4 Cutting Wheel,Abrasives & Cutting,31,1.90,3,,W2451,search,,,,,,,yes,open,1,pending,
227,3062,SWI-SOC-NNE-9499,PCS,NNE 9499 Metalclad Switch Socket 1GANG 13A,Electrical,30,28.80,3,,1GANG,search,,,,,,,yes,open,1,candidate,
228,3210,SWI-BUT-HOI-15A-250V,PCS,Hoist Push Button Switch 15A 250V,Lifting & Rigging,30,28.30,3,,THS-21,search,,,,,,,yes,open,1,pending,
229,3495,ELE-ADA-3WAY-MS-BS03L,PCS,Morries 13A 3WAY Adaptor With Fuse & Neon,Electrical,30,17.90,3,,3WAY,search,,,,,,,yes,open,1,pending,
230,3932,SWI-SOC-ELE-E011B,PCS,Elegance 16A 1 GANG 1 Way-black (E011B),Electrical,30,13.40,3,,E011B,search,,,,,,,yes,open,1,pending,
231,3577,VAL-ANG-CVL-CA9001,PCS,Cavallo SS Angle Valve,Plumbing,30,12.50,3,,CA9001,search,,,,,,,yes,open,1,pending,
232,2769,PAI-ROL-SET-CRI-424,SET,"4""X20 Cristin Tiger Stripe Roller Set",Paint & Sundries,30,6.50,3,,X20,search,,,,,,,yes,open,1,pending,
233,4154,BAT-ENE-MIN-A23,PCK,Energizer Mini Al A23 8P1,Electrical,30,6.20,3,,A23,search,,,,,,,yes,open,1,pending,
234,3410,PLA-BAG-W500-0812,PACK,8 X 12 X Tbag,Packaging,30,5.20,3,,WHITE/500G,search,,,,,,,yes,open,1,reject,
235,3516,ELE-CAB-PVC-4.00MM-GRE-MTR,MTR,Ktk PVC Cable Green 100M -mtr,Electrical,30,4.00,3,,4.0MM2,search,,,,,,,yes,open,1,pending,
236,3789,PEN-TES-BLM452,PCS,Blimax Test PEN-BLM452,Housewares,30,3.70,3,,PEN-BLM452,search,,,,,,,yes,open,1,pending,
237,4304,CUT-GRI-MJ021-100,PCS,Qs Grinding Wheel 4,Abrasives & Cutting,30,2.00,3,,MJ-021,search,,,,,,,yes,open,1,pending,
238,3234,SWI-PLK-NEO-1380N,PCS,Plk 20A Neon Heater Switch,Electrical,29,22.50,3,,1380N,search,,,,,,,yes,open,1,pending,
239,3314,ELE-D/L-MGM-MQTL2048-3000K,PCS,Mgm 2 1/2 7W Eye Ball Ww,Electrical,29,22.50,3,,MQTL2048,search,,,,,,,yes,open,1,pending,
240,2974,LOC-CZS-L50MM,PCS,Czs 360 Padlock L50MM,Locks & Security,29,10.90,3,,L50MM,search,,,,,,,yes,open,1,pending,
241,4604,BRA-L-SSS-90X90MM,PCS,S/steel L Bracket,Plumbing,29,5.50,3,,90X90MM,search,,,,,,,yes,open,1,reject,
242,4176,SHH-LINE-WHI-NO.15,PCS,(bs)long White M. L No. 15,Fishing & Tackle,29,3.40,3,,NO.15,search,,,,,,,yes,open,1,reject,
243,3732,"FAS-SCR-P/H-1 1/4"" X 8#",PCK,Sr P/h Self Drilling Screw 1 1/4 X 8 (20PCS/PCK),Fasteners & Fixings,29,2.50,3,,20PCS/PCK,search,,,,,,,yes,open,1,reject,
244,4159,CUT-ELE-EMC420,PCS,"4""X2.0 Gold Elephant Cutting Disc",Abrasives & Cutting,29,1.90,3,,X2.0,search,,,,,,,yes,open,1,pending,
245,7100,"FAS-SCR-DRY-BLA-6#3/4""",PCK,Hunter/bk - Drywall Screw 6 X3/4 (20PCS/PCK),Fasteners & Fixings,29,1.30,3,,X3/4,search,,,,,,,yes,open,1,reject,
246,4655,ELE-LRD-MOT-3357,BOX,Overload 3357,Electrical,28,132.08,3,,37-50A,search,,,,,,,yes,open,1,pending,
247,2930,ELE-D/L-PHL-59466-RD-4000K,SET,59466 Meson 17 1200 150 Round 4000K,Electrical,28,37.90,3,,4000K,search,,,,,,,yes,open,1,candidate,
248,3705,FAS-BOL-EXP-TRAC140-M10X110X60,PCS,M10 X 110 X 60 Brain Hook Expansion Bolt,Fasteners & Fixings,28,11.50,3,,M10,search,,,,,,,yes,open,1,reject,
249,2875,PAI-ROL-SET-CRI-416,SET,"4""X15 Cristin Tiger Stripe Roller Set",Paint & Sundries,28,4.80,3,,X15,search,,,,,,,yes,open,1,pending,
250,4858,BRA-S/S-L-50383,PCS,Stainless Steel L Bracket 50383-50X50,Plumbing,28,4.70,3,,50383-50X50,search,,,,,,,yes,open,1,reject,
251,3468,BNW-BOL-SS304-M12-50MM,PCS,SS 304 Bolt - M12 X 50MM,Fasteners & Fixings,28,3.20,3,,M12,search,,,,,,,yes,open,2,reject,
252,5710,WAL-PLU-S/S-70MM,PCS,304 S/steel Wall Plug M8 X 70,Fasteners & Fixings,28,1.90,3,,CC221,search,,,,,,,yes,open,2,reject,
253,5290,"FAS-SCR-DRY-BLA-6#1-1/4""",PCK,Hunter/bk - Drywall Screw 6 (20PCS/PCK) X1-1/4,Fasteners & Fixings,28,1.50,3,,20PCS/PCK,search,,,,,,,yes,open,2,pending,
254,4976,"FAS-RIV-PAT-1/8""X3/8""-PCK",PCK,Blind Rivet: Jaguar 1/8 X 3/8 (20PCS/PCK),Fasteners & Fixings,28,1.20,3,,20PCS/PCK,search,,,,,,,yes,open,2,,red:hash_collision
255,3730,"FAS-SCR-DRY-WHI-6#3/4""-BOX",BOX,Hunter/wh - Drywall Screw 6 X3/4,Fasteners & Fixings,27,12.90,3,,X3/4,search,,,,,,,yes,open,2,pending,
256,3472,BRO-PLA-SB LD-1803S,PCS,200G Cs Plastic Broom,Housewares,27,7.90,3,,LD-1803S,search,,,,,,,yes,open,2,pending,
257,2619,HOS-CON-ECO4113,PCS,Ecogreen- Hose Connector / 3/4,Outdoor & Garden,27,7.20,3,,EG4113,search,,,,,,,yes,open,2,pending,
258,6564,SWI-OMS-MIR-SHORT,PCS,Series Microswitch Limit Switch Short,Electrical,27,5.00,3,,LXW5-11G2,search,,,,,,,yes,open,2,pending,
259,3367,"CLI-HOS-GP-5""",PCS,Gp S/steel Hose CLIP-5 (76-127MM),Outdoor & Garden,27,3.40,3,,CLIP-5,search,,,,,,,yes,open,2,candidate,
260,3883,BNW-B&N-RBN-215,PCK,Sr G. I Boit & Nut 1/4 X 1 1/2 (5PCS/PCK),Fasteners & Fixings,27,2.70,3,,5PCS/PCK,search,,,,,,,yes,open,2,reject,
261,5681,"ACE-NUTS-1/2""X38MM",PCS,"Ace Brand Bsw Hexagon Long Nuts LN-1/2""X38MM",Fasteners & Fixings,27,2.10,3,,LN-1/2,search,,,,,,,yes,open,2,candidate,
262,7129,BNW-WAS-M4,PCK,M4 Washer (20PCS/PCK),Fasteners & Fixings,27,0.50,3,,20PCS/PCK,search,,,,,,,yes,open,2,reject,
263,3683,ELE-D/L-HGD603-18W-6500K,PCS,Hms Downlite Hgd 603/18W 6500K,Electrical,26,21.90,3,,603/18W,search,,,,,,,yes,open,2,reject,
264,3661,ELE-SOL-TIN12MM250G,PCS,Japan Soldering Wire,Electrical,26,12.90,3,,1.2X100G,search,,,,,,,yes,open,2,pending,
265,2893,NAI-SQU-SUP-038MM-1KG,PKG,E. G Square Boat Nail 38MM - 1KGS,Fasteners & Fixings,26,9.30,3,,1KGS,search,,,,,,,yes,open,2,reject,
266,3250,SHH-SINKER-NO.1/4,PCK,Single Head Sinker No. 1/4 (10PCS/PCK),Fishing & Tackle,26,8.50,3,,10PCS/PCK,search,,,,,,,yes,open,2,reject,
267,3726,CUT-ELE-EDM-4060,PCS,4 X 60 Gold Elephant Mop Disc,Housewares,26,3.90,3,,EDM-4060,search,,,,,,,yes,open,2,candidate,
268,4148,SHH-LINE-WHI-NO.12,PCS,(bs)long White M. L No. 12,Fishing & Tackle,26,3.70,3,,NO.12,search,,,,,,,yes,open,2,reject,
269,4175,SHH-LINE-WHI-NO.08,PCS,(bs)long White M. L No. 8,Fishing & Tackle,26,3.70,3,,NO.8,search,,,,,,,yes,open,2,reject,
270,5575,TOO-DRV-MAG-M845,PCS,Spandek Screw Adaptor M8X45MM,Fasteners & Fixings,26,2.90,3,,M8X45MM,search,,,,,,,yes,open,2,candidate,
271,3260,DOR-STO-RUB-RED-38MM,PCS,"Door Stopper Rubber Red 1-1/2""X1-7/8",Doors & Hardware,26,2.70,3,,X1-7/8,search,,,,,,,yes,open,2,reject,
272,3972,BNW-B&N-RBN-120,PCK,Sr G. I Boit & Nut 3/16 X 2 (7PCS/PCK),Fasteners & Fixings,26,2.60,3,,7PCS/PCK,search,,,,,,,yes,open,2,reject,
273,6227,FAS-RIV-PAT-3/16X1/2-PCK,PCK,Blind Rivet: Jaguar 3/16 X 1/2 (20PCS/PCK),Fasteners & Fixings,26,2.20,3,,20PCS/PCK,search,,,,,,,yes,open,2,,red:hash_collision
274,5742,ELE-PVC-CON-TC3X7-TC022,PCS,Tc 3 X 7 PVC Conceal Box (TC022),Electrical,26,1.90,3,,TC022,search,,,,,,,yes,open,2,pending,
275,2793,CUT-DEW-DW4790,PCS,"Diamond Blade, Continous Rim 4",Abrasives & Cutting,25,16.90,3,,DW4790,search,,,,,,,yes,open,2,candidate,
276,3074,"IND-CAS-SWI-BRA-2""",PCS,2 DL5 Tpe 360 Degree Swivel Caster W Brakes,Fishing & Tackle,25,12.90,3,,DL5,search,,,,,,,yes,open,2,pending,
277,2699,CHA-CAP-SQU-INT-16X51MM,PCK,Rectangular Internal Cap (4PCS/PCK),Outdoor & Garden,25,8.20,3,,4PCS/PCK,search,,,,,,,yes,open,2,pending,
278,3611,SAF-SPE-PIC-ST21-SMO,PCS,Picasaf Protective Eyewear-smoke ST21,Safety & Workwear,25,6.60,3,,ST21,search,,,,,,,yes,open,2,pending,
279,2672,BRU-HAN0HAW-452135,PCS,Glotool 452135-3008 Steel Wire Brush,Electrical,25,5.90,3,Glotool,,search,,,,,,,yes,open,2,pending,
280,5417,TOO-DRV-MAG-M865,PCS,Spandek Screw Adaptor M8X65MM,Fasteners & Fixings,25,3.50,3,,M8X65MM,search,,,,,,,yes,open,2,pending,
281,4225,CUT-DIS-MARK-12300-P120,PCS,Mr. Mark P120 Master Fibre Disc - Blk,Abrasives & Cutting,25,2.90,3,,P120,search,,,,,,,yes,open,2,,red:hash_collision
282,4477,IND-FOI-D/S-1.2MX25M,MTR,Glofoil Alum Foil Double Side (GT120),Building Materials,25,2.70,3,,GT120,search,,,,,,,yes,open,2,reject,
283,5659,FIT-UPVC-BEN-ELB-45-40MM,PCS,U-pvc Bend (elbow) 40MM 1-1/2 45-DEG,Plumbing,25,2.50,3,,45-DEG,search,,,,,,,yes,open,2,reject,
284,2754,AUT-POL-AUT-SS75ML,PCS,Autosol S/steel,Other,24,19.50,3,,POLISH-75ML,search,,,,,,,yes,open,2,pending,
285,2817,IND-CAS-75MM,PCS,3 DL5 Tpr M/duty 2 Bearing Fixed Caster,Building Materials,24,17.90,3,,DL5,search,,,,,,,yes,open,2,pending,
286,2677,GRA-CUT-BLA-GCD01,PCS,Cutting Grass,Outdoor & Garden,24,6.90,3,,DT-04,search,,,,,,,yes,open,2,pending,
287,3430,INK-POT-TC250,PCS,TC250 Big Ink Pot,Other,24,6.60,3,,TC250,search,,,,,,,yes,open,2,pending,
288,4603,BNW-THR-ZP-09MM,PCS,Zp Thread Rod 3/8 X 6FTS,Fasteners & Fixings,24,6.00,3,,6FTS,search,,,,,,,yes,open,2,reject,
289,4213,SHH-LINE-WHI-NO.06,PCS,(bs)long White M. L No. 6,Fishing & Tackle,24,3.90,3,,NO.6,search,,,,,,,yes,open,2,reject,
290,5091,CAP-02.0UF-400V,EA,Capacitor Uf Black Square ITALY'/400V Bd,Electrical,24,3.90,3,,CPI-02.0,search,,,,,,,yes,open,2,pending,
291,3890,"FAS-SCR-P/H-1 1/2"" X 8#",PCK,Sr P/h Self Drilling Screw 1 1/2 X 8 (20PCS/PCK),Fasteners & Fixings,24,3.50,3,,20PCS/PCK,search,,,,,,,yes,open,2,reject,
292,5609,FAS-SCR-ZPH-DSMHO525,PCK,Sr Zph Self Drilling Screw DSM-HO525(20PCS/PCK),Fasteners & Fixings,24,3.20,3,,DSM-HO525,search,,,,,,,yes,open,2,reject,
293,5695,"FIT-HDPE-ADA-FEM-25MMX1/2""",PCS,HDPE Adaptor Female 25MMX1/2,Plumbing,24,2.20,3,,25MMX1/2,search,,,,,,,yes,open,2,reject,
294,5592,NAI-CLI-777-S,PCS,Nail Clipper 12'S,Fasteners & Fixings,24,2.00,3,,777/N608,search,,,,,,,yes,open,2,pending,
295,6726,"FAS-SCR-DRY-BLA-6#2""",PCK,Hunter/bk - Drywall Screw 6 X2 (20PCS/PCK),Fasteners & Fixings,24,1.90,3,,20PCS/PCK,search,,,,,,,yes,open,2,pending,
296,6616,ADH-ELE-3G,PCS,X'traseal Super Glue (economy PACK)3GX12 (PCS),Chemicals & Adhesives,2,1.70,3,,3GX12,duplicate_listing,,,,,,,yes,open,,,
297,5638,FAS-RIV-PAT-5/32X3/8-PCK,PCK,Blind Rivet: Jaguar 5/32 X 3/8 (20PCS/PCK),Fasteners & Fixings,24,1.70,3,,20PCS/PCK,search,,,,,,,yes,open,2,pending,
298,7108,"NAI-CON-GAL-3/4""-PCK",PCK,3/4 Galvanised Steel Nail (20CS/PCK),Fasteners & Fixings,24,0.70,3,,20CS/PCK,search,,,,,,,yes,open,2,reject,
299,3006,COC-BAL-SAN-CKT1512,PCS,Sanwa BALLCOCK-CKT15 1/2,Plumbing,23,34.90,3,,BALLCOCK-CKT15,search,,,,,,,yes,open,2,pending,
