ordinal,source_position,item_code,uom,display_name,category,stock_qty,price_myr,priority_tier,detected_brand,detected_model,action,prior_decision,prior_page,prior_image,prior_local_asset,prior_source,prior_reason,useful_brand_or_model,ledger_state,ledger_tiers_tried,ledger_researcher_decision,ledger_gate
6831,1353,GAS-STO-BGC-8823,PCS,Butterfly Double Gas Stove BGC-8823,Kitchen & Sinks,3,279.00,3,,BGC-8823,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6832,2475,SCA-CAM-SP100KG-3100010,PCS,Camry-spring Scale,Housewares,3,279.00,3,,SP/100KG,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6833,1963,PUM-I-PUMP-QB80I,UNIT,I-pump Peripheral Pump 1.0HP,Pumps & Water,3,278.00,3,,1.0HP,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6834,1359,TAP-CAB-CB4944-CR,PCS,Cabana High Basin Cold Tap,Bathroom,3,275.00,3,,CB4944-CR,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6835,2499,HOS-GAR-SET-ECO30M1123,SET,Ecogreen- Iron Hose Reel Set / 1121 / 30M,Fishing & Tackle,3,275.00,3,,EG1123,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6836,1008,BOS-0600-8C1-H70,UNIT,Easy Grasscut 23 Grass Trimmer,Power Tools,3,269.00,3,Bosch,,reopen,pending,,,,g2500,H70/H71 order-number conflict unresolved.,yes,open,,,
6837,2359,SUMO-VAC-CLE-SM-1600,UNIT,Sumo Vacuum Cleaner (20L),Chemicals & Adhesives,3,269.00,3,,SM-1600,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6838,1394,TAP-CAB-CB5132,UNIT,Cabana Wall-mounted Sink Filter Tap,Kitchen & Sinks,3,260.00,3,,CB5132,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6839,1430,MIR-GLO-S-RR50160A281S(BK),PCS,500X1600(RECTANGULAR) Alum. Frame Mirror Rc-blk (bk),Bathroom,3,249.00,3,,500X1600,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6840,1352,"FAN-WALL-KDK-KU408-16""",PCS,Kdk Wall FAN-16 KU408,Fans & Ventilation,3,248.00,3,,FAN-16,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6841,1436,SHO-SAN-SSP-6005502SS,PCS,S600 2WAY Bath Shower Set For Water Heater,Bathroom,3,248.00,3,,S600,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6842,1451,TAP-SAN-SWP-SS-304-3938,PCS,Double Spout Kitchen Wall Sink Tap,Kitchen & Sinks,3,248.00,3,,SWP-SS-304-3938,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6843,1365,"FAN-VEN-KDK-20WUD-8""",PCS,8 Kdk Glass Mount Ventilator Fan,Fans & Ventilation,3,239.00,3,,20WUD,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6844,2605,"TOO-PE-CLMP-CT6-20MM 1/2""",PCS,PE Clamp Tools CT6 20MM 1/2,Hand Tools,3,239.00,3,,CT6,reopen,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes,open,,,
6845,2606,"TOO-PE-CLMP-CT7-25MM 3/4""",PCS,PE Clamp Tools: CT7 25MM 3/4,Hand Tools,3,239.00,3,,CT7,reopen,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes,open,,,
6846,1462,TAP-CAB-CB5189,UNIT,Cabana Pillar-mounted Sink Tap CB5189,Kitchen & Sinks,3,229.00,3,,CB5189,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6847,1114,NIP-FLO-5L-A,CAN,5L Nippon Floor Coating Accent Base,Paint & Sundries,3,227.40,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6848,1682,FOL-TAB-CNYX-Z152,PCS,5FT Folding Table (wooden Slats),Other,3,225.00,3,,5FT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6849,2127,DC-SIM-FF10-100,SET,Angle Grinder / DSM10-100,Power Tools,3,225.00,3,,DSM10-100,reopen,pending,,,,recover-pass1,Q: S1M-FF10-100 is a China-market 1020W angle grinder (JD/zhenkunhang listings only); not on global dongchengtool.com catalogue; marketplaces excluded per rules. cn_market_sku_no_global_page.,yes,open,,,
6850,2594,MF-PO-30-SOL-FAN,PCS,Solar Fan MF-PO-30,Other,3,225.00,3,,MF-PO-30,reopen,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes,open,,,
6851,1428,GAS-STO-BGC-868/305,SET,Butterfly SS Double Gas Cooker,Home Appliances,3,219.00,3,,BGC-868/305,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6852,1480,FAN-CEI-SIB-SA42,SET,Siberiair Ceiling Fan Black - SA42,Fans & Ventilation,3,219.00,3,,SA42,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6853,1514,SIN-CAB-CKS819,PCS,Cabana S/s Kitchen Sink 600*450*225MM,Kitchen & Sinks,3,219.00,3,,600*450*225MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6854,1593,LEO-SUS304-TWI-L2301WF,PCS,Leon Twins Sink SUS-304 TAP-L2301WF,Kitchen & Sinks,3,209.00,3,,SUS-304,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6855,1417,"FAN-VEN-KDK-30AQM8-12""",PCS,Kdk Ventilator FAN-12,Fans & Ventilation,3,199.00,3,,FAN-12,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6856,2311,WOR-CUT-WK-PWT-5510,UNIT,Worker 1200W 4 Cutting,Power Tools,3,198.00,3,,MACHINE-5510,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6857,1765,BOX-ICE-35LTR-BLUE,PCS,Insulated Ice Box (ks) Blue,Housewares,3,195.00,3,,35LTR,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6858,1482,"FAN-VEN-KDK-20TGQF-8""",PCS,Kdk Ceiling V-FAN-8,Fans & Ventilation,3,189.00,3,,V-FAN-8,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6859,1556,TAP-CAB-CB3803,UNIT,Cabana Pillar-mounted Sink Tap CB3803,Kitchen & Sinks,3,189.00,3,,CB3803,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6860,1481,"FAN-VEN-KDK-15WUD-6""",PCS,6 Kdk Glass Mount Ventilator Fan,Fans & Ventilation,3,188.00,3,,15WUD,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6861,1502,FAN-TAB-DEKKA-FNBF-16,PCS,Dekka D/c Fan,Fans & Ventilation,3,188.00,3,,BF-16,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6862,1583,SIN-CAB-CKS806,PCS,Cabana S/s Kitchen Sink 500*450*210MM,Kitchen & Sinks,3,188.00,3,,500*450*210MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6863,1584,TAP-CAB-CB4934-CR,PCS,Cabana Basin Cold Tap CB4934-CR,Bathroom,3,188.00,3,,CB4934-CR,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6864,1550,FAN-TAB-PSN-F-MN304-GR,PCS,MN304-12 Table Fan (grape Purple),Fans & Ventilation,3,179.00,3,,MN304-12,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6865,1767,HOS-GAR-SET-ECO15M1107,SET,Ecogreen- Iron Hose Reel Set 15M,Fishing & Tackle,3,179.00,3,,EG1107,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6866,2179,BOS-1600-A00-F6X,PCS,Battery Pack 12V 2.0AH,Electrical,3,179.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6867,2251,DC-Z1J-FF02-13,SET,Electric Impact Drill / DZJ02-13,Power Tools,3,179.00,3,,DZJ02-13,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6868,1526,NIP-ZIN-GRE-GRE-5L,CAN,5L Nippon Zinc Phosphate Pr Fd Grey Green,Building Materials,3,175.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6869,1520,"FAN-VEN-KDK-25TGQZ-10""",PCS,Kdk Ventilator FAN-10 25TGQ7,Fans & Ventilation,3,169.00,3,,FAN-10,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6870,1536,"FAN-VEN-KDK-25AQM7-10""",PCS,Kdk Ventilator FAN-10 25AQM7,Fans & Ventilation,3,168.00,3,,FAN-10,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6871,1665,OVEN-DEKKA-OV19N,PCS,Dekka Electric Oven OD-19N,Home Appliances,3,159.00,3,,OD-19N,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6872,1692,ELE-PEN-88001/B-E27,PCS,Aluminium Pendant Lamp 88001/B,Lighting,3,159.00,3,,88001/B,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6873,1605,"FAN-VEN-KDK-20AWM8-8""",PCS,Kdk Ventilator FAN-8,Fans & Ventilation,3,149.00,3,,FAN-8,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6874,1635,LIG-ECON-LED-LE908,SET,Econlite Keluar Sign (PC)10X White LED (jkr Approved),Lighting,3,149.00,3,,10X,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6875,1661,GAS-STO-MQL-C30,SET,Lgp Cast Iron Gas Stove Mql C-30,Kitchen & Sinks,3,145.00,3,,C-30,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6876,1671,TAP-PRE-TK-4506S,PCS,Premio: Wall Sink Tap TK-4506S,Kitchen & Sinks,3,145.00,3,,TK-4506S,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6877,1693,ELE-PEN-88005/A-E27,PCS,Aluminium Pendant Lamp 88005/A,Lighting,3,145.00,3,,88005/A,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6878,1738,SHO-CAB-CSA401,UNIT,Cabana S/steel Arm 451MM,Bathroom,3,142.00,3,,CSA401,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6879,1710,SINK-TAP-DE115A-RP,NOS,Doe Cp Brs P. Sink Tap W/ A. Line ABS Hdl,Kitchen & Sinks,3,139.00,3,,1/2IN,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6880,1737,ELE-PEN-9393/3,SET,9393/3 Pendant Lamp (E27X3),Lighting,3,129.00,3,,E27X3,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6881,2407,DC-Q1B-FF-2000,SET,Heat Gun / DQB2000,Power Tools,3,129.00,3,,DQB2000,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6882,2494,ELE-LED-SOL-40W-6500K,PCS,Solar Panel + Solar Light 40W,Electrical,3,129.00,3,,6500K,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6883,1240,BOS-F016-800-360,PCS,Hose For Aqt 33-10/ Aqt 35-12/ Aqt 37-13,Outdoor & Garden,3,122.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6884,1024,MIR-GLO-S-GLC2004A/G,PCS,(pill-gold) Aluminium Framer Mirror,Bathroom,3,120.00,3,,700X500X28MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6885,1020,BOS-BAT-2607-225-729,PCS,Battery Charge For 180,Electrical,3,119.00,3,Bosch,AL1820,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6886,1023,MIR-GLO-S-GLC2004A/B,PCS,(pill-black) Aluminium Framer Mirror,Bathroom,3,119.00,3,,700X500X28MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6887,1729,SINK-TAP-DE116A-RP,PCS,Doe Cp Brs Wall Sink W/a. Line ABS Hdl,Kitchen & Sinks,3,119.00,3,,1/2IN,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6888,1732,BLE-BD335,PCS,Dekka Blender,Home Appliances,3,119.00,3,,KD-335,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6889,1786,MIR-GLO-S-RD60A282(GGD),PCS,Dia. (round) Aluminium Frame-green Gold RD60A282(GOLD),Bathroom,3,119.00,3,,RD60A282,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6890,1791,X-ELE-LED-SOL-8032-100W-6500K,PCS,Solar Floodlight,Lighting,3,119.00,3,,TGS-8032-100W,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6891,2523,"FAS-SCR-CSK-1 1/2"" X 8G-BOX",BOX,Sr Csk Tapping Screw 1 1/2 X 8G (1000PCS/BOX),Fasteners & Fixings,3,119.00,3,,1000PCS/BOX,reopen,pending,,,,recover-pass1,"Q: ""SR csk tapping screw 1.5x8G 1000pcs"": commodity fastener box, no brand page surfaced. unbranded_commodity.",yes,open,,,
6892,1785,MIR-GLO-S-RD60A282(BK),PCS,Dia. (round) Aluminium Frame-black RD60A282(BK),Bathroom,3,118.00,3,,RD60A282,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6893,1756,FAN-STA-MID-MF-16FS23C-BK,PCS,Midea 16 Stand Fan 50W Black,Fans & Ventilation,3,115.00,3,,MF-16FS23C-BK,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6894,1789,TAP-CAB-CB2526SS,PCS,Pillar Mou Kit Tap Flex Hose&shower Head,Bathroom,3,109.00,3,,CB2526SSCAB,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6895,1828,MIR-GLO-S-CR4560A281(BK),PCS,(curved-rectangular) Alum. Frame Mirror- Black CR4560A281(BK),Bathroom,3,109.00,3,,CR4560A281,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6896,2532,MARK-X-STA-MKX-2020,UNIT,Mark-x Angle Grinder Stand,Power Tools,3,105.00,3,,MKX-2020,reopen,pending,,,,recover-pass1,"Q: ""Mark-X angle grinder stand MKX-2020"": Mark-X power-tool accessories brand, no official page surfaced in results returned. brand_page_not_surfaced.",yes,open,,,
6897,1494,PRO-COAT-Z388-WHI,TIN,Procoat Z388 White 4KG,Paint & Sundries,3,97.00,3,,Z388,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6898,1849,SHO-CAB-CHS3140CP,UNIT,Cabana Hand Shower Set,Bathroom,3,95.00,3,,CHS3140CP,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6899,1314,GAR-SPR-PRE-L860,PCS,Glotool Pressure Sprayer 16 Litre,Outdoor & Garden,3,89.00,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6900,2168,ELE-LED-FLO-100W-6500K,PCS,LED Floor Light,Lighting,3,83.00,3,,IP66-100W,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6901,2466,BOS-2607-017-335,PKG,Screwdriver Bit Set,Power Tool Accessories,3,75.50,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6902,1190,"SHO-HEA-LHHD#8""-MB",PCS,Jhhd 8 Square Shower Head With Arm (descaling Botton) Mb,Bathroom,3,69.00,3,,JHHD#8,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6903,1383,HAN-CLE-3.78L-58550369,CAN,Nietz Industrial Hand Cleaner,Chemicals & Adhesives,3,69.00,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6904,1918,ELE-SOL-STA-30W,PCS,Soldering Iron - Round Pin,Home Appliances,3,65.50,3,,30W/220V,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6905,2072,ELE-PEN-227/BK-E27,PCS,Pendant Lamp Black 227/BK,Lighting,3,65.00,3,,227/BK,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6906,2520,TRA-SOC-METAL-125502,PCS,Taicon 2G 70/0076 Metal Trailing Socket 5M (125502),Electrical,3,63.50,3,Taicon,,reopen,pending,,,,recover-pass1,Q: Taicon has no official website (established). trailing socket is Taicon-branded commodity. no_official_taicon_website.,yes,open,,,
6907,1283,TAP-SAN-SWP-Z-5168,PCS,Saniware Sliver Wall Two Way Tap,Plumbing,3,63.00,3,Saniware,SWP-Z-5168,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6908,1183,SEN-VAC-BRA-DHS25,PCS,25MM X M10 Sensui Vacuum Brazed Diamo,Home Appliances,3,62.90,3,,M10,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6909,1496,TOO-NIE-ALL-KEY-17MM,PCS,Nietz E/long Ball Point Satin Wrch 53252170 17MM,Power Tools,3,62.50,3,Nietz,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6910,2095,SPR-BID-LSSB2110,PCS,Leon Bidet Spray Matt Black,Bathroom,3,61.50,3,,SET-LSSB2110,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6911,1509,NIP-EAS-5170-7L,CAN,7L Easycoat Emulsion 5170 Balinese Green,Paint & Sundries,3,59.50,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6912,1510,NIP-EAS-6572-7L,CAN,7L Easycoat Emulsion 6572 Cool Lime,Paint & Sundries,3,59.50,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6913,2177,WAL-DOW-9168/1W,PCS,Wall Lamp (E27X1) 9168-1W,Lighting,3,59.00,3,,E27X1,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6914,2178,WAL-DOW-9172/1W,PCS,Wall Lamp (E27X1) 9172-1W,Lighting,3,59.00,3,,E27X1,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6915,1655,SWI-CON-20A-250W-TC-10020,PCS,Taicon Power Supply 20A 12V 250W (big),Electrical,3,58.80,3,Taicon,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6916,2096,SWI-SOC-ELE-TSGY13,PCS,13A Flat Pin Tracks Socket Grey-blue LED (GY13),Lighting,3,52.90,3,,GY13,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6917,2136,SHO-BID-HAN-V6660,PCS,Vip Hand Bidet Hose,Bathroom,3,51.50,3,,V-6660,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6918,2414,PAI-DUS-22L-GHO2813,SET,22L Step Dustbin,Housewares,3,49.50,3,,GHO2813,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6919,2128,ELE-LAMP-HOLD-E27-5M,PCS,E27 Lamp Holder - 5M X 10 E27,Lighting,3,48.80,3,,E27,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6920,1637,NIP-ZIN-GRE-GRE-1L,CAN,1L Nippon Zinc Chromate Primer Grey Green,Paint & Sundries,3,48.00,3,Nippon Paint,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6921,2126,BOS-2608-600-704,PCS,Diamond Blade 2608-600-704,Abrasives & Cutting,3,48.00,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6922,2214,SINK-TAP-K2B-LT8516H,PCS,Luxtec Flexible Hose Wall Sink Tap,Kitchen & Sinks,3,47.90,3,,K2B-LT8516H,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6923,1246,BID-CAB-CB55WH,UNIT,Cabana Bidet (white),Bathroom,3,47.00,3,,CB55WH,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6924,1269,BOS-2608-680-289,PCS,Sds + Drill Bit S3 18 X 400/460MM,Power Tool Accessories,3,46.90,3,Bosch,400/460MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6925,1294,GRA-SOR-SRT382-6,PCS,Sorento Washing Machine Floor Trap,Plumbing,3,43.00,3,Sorento,SRT382-6,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6926,1295,MEA-TAP-GLO-A030M,PCS,Glotool Measuring Tape (type A) 30M,Hand Tools,3,41.00,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6927,1367,TOO-COM-GLO-32MM,PCS,Glotool Combination Wrench 32MM,Hand Tools,3,39.90,3,Glotool,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6928,1308,VAL-ANG-SRTWT908SS,PCS,Sorento S/steel Angle Valve,Plumbing,3,39.80,3,Sorento,SRTWT908SS,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6929,1689,BOS-2608-610-001,PCS,Lambwool Bonnet,Power Tools,3,39.50,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6930,2536,TOO-COM-W0287N-21MM,PCS,Com Ratchet Wrench 21MM,Hand Tools,3,38.50,3,,W0287N,reopen,pending,,,,recover-pass1,"Q: ""Com ratchet wrench 21MM W0287N"": generic hand-tool commodity, marketplace-only results excluded. unbranded_commodity.",yes,open,,,
6931,2567,TOO-COM-W0287M-20MM,PCS,Com Ratchet Wrench 20MM,Hand Tools,3,37.60,3,,W0287M,reopen,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes,open,,,
6932,1820,BOS-2605-510-155,PCS,Protection Guard (cover For Gws 060),Power Tools,3,37.50,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6933,1969,TOO-CUT-SNI-W1010B,PCS,Tin Cutter 250MM,Power Tools,3,37.50,3,,W1010B,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6934,2033,RAINBOW-R007-1KG,BTL,1KG Rainbow Texture Paint R007 Black,Paint & Sundries,3,37.50,3,,R007,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6935,2583,SHH-FISH-NET-0.15D-30MM-30MD/6A,PCS,30MM (180/5),Fishing & Tackle,3,36.90,3,,0.15D,reopen,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes,open,,,
6936,1316,NIE-SOC-HAN-DEE-06P-1/2-30MM,PCS,Nietz Dr Deep Cr Socket (6PT) 50042030 30MM,Electrical,3,35.50,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6937,1317,NIE-SOC-HAN-DEE-06P-1/2-32MM,PCS,Nietz Dr Deep Cr Socket (6PT) 50042032 32MM,Electrical,3,35.40,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6938,1039,TAR-SHT-GT2-09X12,SHT,Glotool PE Tarp Sheet - 9 X 12 (GT02),Building Materials,3,34.90,3,Glotool,GT02,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6939,2608,TOO-WRE-PIP-W300C,PCS,Heavy Pipe Wrench (300MM),Hand Tools,3,33.90,3,,W300C,reopen,pending,,,,manus-2559-2608,"PENDING: Malaysia-first exact-model searches were run using the required three queries. No authoritative exact page plus exact downloadable image cleared the candidate gate; family, sibling, marketplace, and generic images were not substituted. Queries recorded in search_queries.",yes,open,,,
6940,1034,BOS-2608-585-898,PCS,Hss-g Cobal Bit 10.0MM,Power Tools,3,32.50,3,Bosch,,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6941,1391,NIE-SOC-HAN-DEE-06P-1/2-25MM,PCS,Nietz Dr Deep Cr Socket (6PT) 50042025 25MM,Electrical,3,29.70,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6942,1476,TOO-NIE-SOC-HDL-14MM,PCS,Nietz T Hdl Deep Socket Wrch (6PT)50050214 14MM,Electrical,3,28.90,3,Nietz,6PT,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6943,1454,BOS-2608-680-288,PCS,Sds + Drill Bit S3 18 X 200/260MM,Power Tool Accessories,3,28.60,3,Bosch,200/260MM,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
6944,2381,HOL-SET-BUL-SYLVIA-12V,SET,Sylvia/fle E27 12V DC 15W LED Bulb Holder Set (5M),Lighting,3,27.90,3,,E27,reopen,pending,,,,g2500,Exact identity and exact image evidence not preserved; fail-closed.,yes,open,,,
