source_position,item_code,uom,display_name,category,priority_score,priority_tier,detected_brand,detected_model,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,research_state,manufacturer,exact_model,variant_suffix,product_identity,source_url,source_type,source_tier,image_source_url,image_exactness,identity_confidence,image_confidence,research_notes,sibling_elimination,classification_reason,hard_failure,tls_verification_issue,first_pass_status,final_image_status,rights_status_final,evidence_asset_path,evidence_sha256,evidence_bytes
3050,FLO-PVC-KJ-TH121-2,ROLL,Zirafah PVC Flooring H117-12,Flooring,51.4,3,,H117-12,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3051,FLO-PVC-NO-H198-1,ROLL,Zirafah PVC Flooring H065-6,Flooring,51.4,3,,H065-6,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3052,GAR-SPR-E93/G851,PCS,Water Sprayer 1000CC,Outdoor & Garden,51.4,3,,1000CC,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3053,"HOS-CON-EG-314-13MM-1/2""",PCS,Eagle (EG-314) : Hose Connecter Adapter,Outdoor & Garden,51.4,3,,EG-314,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3054,"IND-CAS-SWI-INS-2""",PCS,2 DL5 Tpe Insertion Rod Swivel Caster,Fishing & Tackle,51.4,3,,DL5,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3055,IND-WHE-TYR-AIR-ST22,PCS,ST22 Air Wheel,Building Materials,51.4,3,,ST22,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3056,INS-IS6035,SET,One Piece Wash Down WC S-TRAP-250MM IS6035,Plumbing,51.4,3,,S-TRAP-250MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3057,LOC-GLO-BRA-GLBBC40,PCS,Glocks Brass Padlock GLBBC40,Locks & Security,51.4,3,,GLBBC40,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3058,LOC-VIVOZ-V40MM,PCS,Vivoz Chrome Pad V-6000 LOCK-40MM,Locks & Security,51.4,3,,V-6000,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3059,MEA-TAP-STA-8.0M,PCS,8M/26 X 1 Global Tape,Hand Tools,51.4,3,,8M/26,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3060,POW-YELLOW,TIN,Yellow Powder,Other,51.4,3,,500GM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3061,SWI-S/SKT-LWD-4013-13A,PCS,NNE 13A S/skt (sr),Electrical,51.4,3,,813/S,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3062,SWI-SOC-NNE-9499,PCS,NNE 9499 Metalclad Switch Socket 1GANG 13A,Electrical,51.4,3,,1GANG,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3063,TAP-CAB-CB65SS,PCS,Cab S/s 304 Basin Cold Tap,Bathroom,51.4,3,,CB65SS,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3064,TOI-CAS-WD005-S-TRAP,SET,Closed Coupled WC 250MM S Trap,Plumbing,51.4,3,,WD005,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3065,TOO-DRV-IMP-2500#,SET,Impact Screw,Power Tools,51.4,3,,DRIVER-2500,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3066,TOO-NIE-TAM-T20,PCS,Nietz E/long Tamper Tx-star Wrench (red) 53283020,Hand Tools,51.4,3,Nietz,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3067,BOS-SM2040,BTL,Sumo 4T Motor Oil (1.0 Liter),Automotive,51.3,3,Bosch,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3068,BRO-PLA-SB9226,PCS,Colourful Plastic Broom 180G,Housewares,51.3,3,,SB9226,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3069,"CLI-HOS-GP-1.1/2""",PCS,Gp S/steel Hose Clip- 1.1/2 (21-38MM),Outdoor & Garden,51.3,3,,21-38MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3070,"CUT-SAW-BAH-20""",PCS,NP-19 Bahco Universal Handsaw,Abrasives & Cutting,51.3,3,,NP-19,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3071,ELE-CON-TOO-A86-BLK,PCS,Taicon Nut Box Conceal Tools,Fasteners & Fixings,51.3,3,Taicon,A86-BLACK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3072,GRA-SSS-304-150MM,PCS,6-412 Vip St. Steel (304) Double Grating 6 X 6,Outdoor & Garden,51.3,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3073,GUM-HAR-205-25ML,SET,Clear Epoxy Hardex 5MIN 25ML,Chemicals & Adhesives,51.3,3,,5MIN,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3074,"IND-CAS-SWI-BRA-2""",PCS,2 DL5 Tpe 360 Degree Swivel Caster W Brakes,Fishing & Tackle,51.3,3,,DL5,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3075,IND-WHE-TYR-PUPVC,PCS,13X3 Pu Wheel - PVC Rim,Building Materials,51.3,3,,13X3,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3076,LOC-COL-ZK503,SET,Safety Chrome Plated Padlock ZK-503,Safety & Workwear,51.3,3,,ZK-503,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3077,"PAI-IRO-12""",PCS,Iron Pail 12,Home Appliances,51.3,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3078,SCA-TCS-60-JCS67Z-60KG,PCS,Camry-price Computing Scale TCS-60-JCS67Z/60KG,Housewares,51.3,3,,TCS-60-JCS67Z/60KG,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3079,TAP-SIN-STN116BK,PCS,Sksk S/steel Sink Out Kitchen Tap-black,Kitchen & Sinks,51.3,3,,STN116BK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3080,TOL-POW-500G,BTL,500G Toilet Powder,Bathroom,51.3,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3081,TOO-DRV-STA-5X200MM,PCS,"Cushion Grip S/dr Std - (3/16""X8"")",Power Tools,51.3,3,,5X200MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3082,"TOO-DRV-STA-PH2-1/4""X08""",PCS,"Cushion Grip S/dr PHILIPS-1/4""X8""X2PT ( 2X200MM)",Power Tools,51.3,3,,PHILIPS-1/4,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3083,TOPLUS-HIG-GLO-1L-B,CAN,1L Toplus High Gloss B Base,Paint & Sundries,51.3,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3084,ABR-PAP-621-537,SHT,G500 Ewd Hand Sanding Sheet,Abrasives & Cutting,51.2,3,,G500,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3085,ABR-PAP-621-538,SHT,G600 Ewd Hand Sanding Sheet,Abrasives & Cutting,51.2,3,,G600,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3086,BOS-1607-950-045,PCS,Bosch Drill Chuck Key,Power Tool Accessories,51.2,3,Bosch,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3087,CHA-JT4808-BLACK,PCS,Size Chair (black),Outdoor & Garden,51.2,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3088,"CLI-HOS-GP-1/2""",PCS,Gp S/steel Hose CLIP-1/2 (6-12MM),Outdoor & Garden,51.2,3,,CLIP-1/2,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3089,CUT-BLA-ECL-2514T14,PCS,Eclipse Hacksaw Blade - 25MM X 14T X 14,Hand Tools,51.2,3,,14T,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3090,DOR-LOC-LEV-SMR-3491AC,SET,Heavy Duty Level Lock SMR-3491AC,Locks & Security,51.2,3,,SMR-3491AC,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3091,DOR-LOC-LEV-SMR-3491MG,SET,Heavy Duty Level Lock SMR-3491MG,Locks & Security,51.2,3,,SMR-3491MG,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3092,"FAS-SCR-DRY-WHI-6#1""BOX",BOX,Hunter/wh - Drywall Screw 6 X1,Fasteners & Fixings,51.2,3,,6#X1,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3093,"FAS-SCR-P/H-1"" X 8#-BOX",BOX,Sr P/h Self Drilling Screw 1 X 8 (1000PCS/BOX),Fasteners & Fixings,51.2,3,,1000PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3094,FAS-SCR-TD640HW-WOOD,BOX,12 X 1 1/2 Self Drilling Screw (300PCS/BOX),Fasteners & Fixings,51.2,3,,300PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3095,FLO-PVC-NO-279-02,ROLL,PVC Flooring No. 521-05,Flooring,51.2,3,,NO.521-05,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3096,FLO-PVC-NO.9607,ROLL,PVC Flooring No. 522-02,Flooring,51.2,3,,NO.522-02,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3097,GAR-HOE-106B,PCS,Garden Hoes With Wood Handle 106B,Doors & Hardware,51.2,3,,106B,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3098,GAS-TOR-ASUMA-AS605,SET,Asuma Multi Purpose Flamme Tor,Home Appliances,51.2,3,,AS605,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3099,GAS-TOR-KT-2008,PCS,Kovea Rocket Torch,Lighting,51.2,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative searches found identity leads for Adelino AWJ2-5, Autosol Metal Polish 75 ml and Black+Decker BW14/BW15 hose, but exact image evidence was not preserved or official access was unavailable. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
