source_position,item_code,uom,display_name,category,priority_score,priority_tier,detected_brand,detected_model,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,research_state,manufacturer,exact_model,variant_suffix,product_identity,source_url,source_type,source_tier,image_source_url,image_exactness,identity_confidence,image_confidence,research_notes,sibling_elimination,classification_reason,hard_failure,tls_verification_issue,first_pass_status,final_image_status,rights_status_final,evidence_asset_path,evidence_sha256,evidence_bytes
2954,MAC-SEA-SF-200-90200005,PCS,Spare Part- Impulse Sealer Heat Element Kit,Paint & Sundries,51.9,3,,SF-200,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2955,MEA-TAP-BLI-7.5M-B7,PCS,Blimax Measuring Ds Luban Tape 7.5M LB7,Hand Tools,51.9,3,,LB7,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2956,RAINBOW-G888-90GM,BTL,90GM Rainbow Sparkle Gold Paint G888,Paint & Sundries,51.9,3,,90GM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2957,TOI-TRP-C102P-WHT,NOS,Water Closet P Trap - White,Plumbing,51.9,3,,C102P,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2958,"TOO-CUT-BOL-GT24""",PCS,Glotool Bolt Clipper 24,Fasteners & Fixings,51.9,3,Glotool,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2959,TOO-ELE-TESW0183,PCS,W0183 Tester,Power Tools,51.9,3,,W0183,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2960,TOO-WRE-KEY-69213,SET,10PC Ring Hex Key Set,Power Tools,51.9,3,,1.5MM-10MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2961,CIMA-5864/L/24W,SET,L/ceiling Lamp 22W L/day Light (G2) 5864,Lighting,51.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2962,CLI-HOS-13-19,PCS,PVC Wing Hose Clip 13-19,Outdoor & Garden,51.8,3,,WH300,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2963,COC-PVC-SOW-SWL-31,PCS,Sowali (SWL-31) Rotatable Water Tap Filter,Pumps & Water,51.8,3,,SWL-31,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2964,CUT-DIS-HIT-14X25.4MM,PCS,Cut Off Wheel 14 (355X2.8X25.4MM),Abrasives & Cutting,51.8,3,,355X2.8X25.4MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2965,DC-D03-T50DC,SET,Air Brad Nailer,Power Tools,51.8,3,,D03-T50DC,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2966,DOR-SET-ATH-120,SET,AC Armor Double Handleset,Doors & Hardware,51.8,3,,ATH-120/60-70MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2967,EXH-FAN-FN30A,PCS,Dekka Apb 30A 12 Wall Exhaust Fan,Fans & Ventilation,51.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2968,"FAS-SCR-TAP-CSK-10#2-1/2""-BOX",BOX,10 X2-1/2 Csk Self Tapping Screw-flat Head (250PCS/BOX),Fasteners & Fixings,51.8,3,,X2-1/2,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2969,GRA-CUT-LIN-A6481,PCS,Spool&line,Outdoor & Garden,51.8,3,,A6481-GL430-GL4525,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2970,IND-FIL-100MM,ROLL,Stretch Film 4IN X,Building Materials,51.8,3,,230GM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2971,IND-SCP-FR9788-2-1/2,PCS,2-1/2 Faris W Handle Finishing Scraper,Doors & Hardware,51.8,3,,FR9788,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2972,IND-TRU-MET-300KG,UNIT,Platform Hand Truck-metal STP300 300KGS,Building Materials,51.8,3,,STP300,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2973,KGR-ADH-1000ML,TIN,Kangaroo Brand 505 Super Adhesive 1 Litre,Chemicals & Adhesives,51.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2974,LOC-CZS-L50MM,PCS,Czs 360 Padlock L50MM,Locks & Security,51.8,3,,L50MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2975,LOC-ENT-EPO-H041/AC,SET,Epo Entrance Lock Set (H041/AC),Locks & Security,51.8,3,,H041/AC,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2976,PUL-GAT-6153X2T,PCS,R'key Gate Puller,Doors & Hardware,51.8,3,,6153X2T,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2977,RAK-BLU-YEL-6'H X4'X3'X4'(L),UNIT,Gs Boltless Rack 6'(H)X4'(L)X2'(W)X4LVLS (blu/yel) 9MM Thk Plywood,Building Materials,51.8,3,,X4LVLS,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2978,ROP-PE-12MM,MTR,12MM P. E Rope,"Rope, Chain & Netting",51.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2979,SAF-LAS-CAR-GLO-50MM,SET,"Ratchet Tie DOWN-2""X10M",Safety & Workwear,51.8,3,,DOWN-2,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2980,THI-10KG,TIN,Gold Pyramid 10KG Thinner,Paint & Sundries,51.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2981,TOO-CUT-SNI-W108B,PCS,Tin Cutter 200MM W108B,Power Tools,51.8,3,,W108B,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2982,TOO-WRE-PIP-W250C,PCS,Heavy Pipe Wrench (250MM),Hand Tools,51.8,3,,W250C,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2983,TOPLUS-WEA-PLUS-5L-A,CAN,5L Toplus Weather Plus A Base,Paint & Sundries,51.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2984,BNW-B&N-RBN-250-BOX,BOX,Sr G. I Boit & Nut 1/4 X 5 (box),Fasteners & Fixings,51.7,3,,RBN-250,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2985,"CLI-HOS-GP-1""",PCS,Gp S/steel Hose CLIP-1 (16-25MM),Outdoor & Garden,51.7,3,,CLIP-1,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2986,CUT-DIS-HIT-GRI-4X6MM,PCS,Grinding Wheel 4 X 6MM (100X6X16MM),Abrasives & Cutting,51.7,3,,100X6X16MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2987,DOR-LOC-MOR-H-003,SET,Double Elephant Mortice Lock,Locks & Security,51.7,3,,H-003,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2988,DOR-ROL-GAT-75MM-V70,PCS,"V70 V Roller Bolt & Nut 3""X23MM",Fasteners & Fixings,51.7,3,,V70,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2989,FAN-DES-MOTTO-AFM01,UNIT,Motto Desk Fan 60/7 - AC White,Fans & Ventilation,51.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2990,FAS-SCR-DS665HW-MET,BOX,12 X 2.1/2 Self Drilling Screw (250PCS/BOX),Fasteners & Fixings,51.7,3,,250PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2991,"FAS-SCR-TAP-CSK-8#2 1/2""-BOX",BOX,"8 X2-1/2""CSK Self Tapping Screw-flat Head (500PCS/BOX)",Fasteners & Fixings,51.7,3,,X2-1/2,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2992,IND-TRU-150KG,UNIT,PVC Platform Hand Truck STP150 150KGS,Building Materials,51.7,3,,STP150,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2993,LAD-ALU-WORKER-SS07,UNIT,Worker SS07 S/side Alum. Ladder (LDS07-MF),Ladders & Access,51.7,3,,SS07,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2994,PAI-SPR-PMT-015,DOZ,Paint Master Spray Paint - No. 15 Sky Blue (DOZ),Paint & Sundries,51.7,3,,NO.15,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2995,PAI-SPR-PMT-190,DOZ,Paint Master Spray Paint - No. 190 Lacquer,Paint & Sundries,51.7,3,,NO.190,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2996,PLUG-TOP-SIR-13AMP,PCS,Isafe Plug Top With SIRIM,Electrical,51.7,3,,13AMP,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2997,PYE-FLE-SEAL-1.0KG-WHI,TIN,PYE Flexible Seal 1.0KG (white),Building Materials,51.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2998,SAF-MAS-3MR6200+3MR6003,SET,3M Half Facepiece RESPIRATOR+3M Organic Vapor,Safety & Workwear,51.7,3,,RESPIRATOR+3M,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
2999,TOO-NIE-TAM-T25,PCS,Nietz E/long Tamper Tx-star Wrench (red) 53283025,Hand Tools,51.7,3,Nietz,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3000,WEL-CAB-UNI-500AMP,MTR,Uniflux 500A X 90M Welding Cable,Electrical,51.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Exact official/authoritative pages were probed for Philips 59466, Proguard yellow helmet and Buteline 0201, but no exact model+image evidence was preserved. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
