source_position,item_code,uom,display_name,category,priority_score,priority_tier,detected_brand,detected_model,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,research_state,manufacturer,exact_model,variant_suffix,product_identity,source_url,source_type,source_tier,image_source_url,image_exactness,identity_confidence,image_confidence,research_notes,sibling_elimination,classification_reason,hard_failure,tls_verification_issue,first_pass_status,final_image_status,rights_status_final,evidence_asset_path,evidence_sha256,evidence_bytes
3654,TOO-WRE-SPAW0196,PCS,Spark Plug Wrench,Hand Tools,48.9,3,,W0196,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3655,TOPLUS-GOLD-5L-A,CAN,5L Toplus Gold A Base,Paint & Sundries,48.9,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3656,CUT-PAR-COV-N18,PCS,N-18 18 Knife With Cover,Abrasives & Cutting,48.8,3,,N-18,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3657,DOR-BEA-ADG-911,PCS,Sn Armor Door Guard Ball Bearing,Doors & Hardware,48.8,3,,ADG-911,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3658,DOR-ROL-CAT-RDL304,PCS,S/s Double Roller Catch (4PCS/PCK),Doors & Hardware,48.8,3,,4PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3659,DRI-SAW-A68-10MM,PCS,Sawman A68 Multi Purpose Drill Bit 10MM,Power Tool Accessories,48.8,3,,A68,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3660,"ELE-CAS-2""X3""",LGTH,M. Trunking 2 X 3 G24 0.4MM Orange Lanric,Electrical,48.8,3,,G24,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3661,ELE-SOL-TIN12MM250G,PCS,Japan Soldering Wire,Electrical,48.8,3,,1.2X100G,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3662,"FAS-SCR-TAP-CSK-6#3""",PACK,"6 X3""CSK Self Tapping Screw-flat Head (10PCS/PCK)",Fasteners & Fixings,48.8,3,,10PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3663,GAR-SPR-20L-ALITOOL,PCS,Alitool Battery Sprayer,Electrical,48.8,3,,20LTR,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3664,HHD-VAL-FLO-BRA-CIT-12MM,PCS,City Moh Brass Float VALVE-1/2,Fishing & Tackle,48.8,3,,VALVE-1/2,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3665,HOS-FLE-VIP-PP08,PCS,PP-08 White Nylon Vip Flexible Tube,Outdoor & Garden,48.8,3,,PP-08,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3666,LOC-BR-TZ6491BH,SET,Bh/et *jtc* Tubular Lever,Locks & Security,48.8,3,,JTL-6491,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3667,MAR-CRA-RED,DOZ,Marking Crayon Red,Hand Tools,48.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3668,MAR-CRA-YELLOW,DOZ,Marking Crayon Yellow,Hand Tools,48.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3669,"PAI-ROL-SET-STA-7""",PCS,Paint Roller (7 With Acrylic Medium Refill),Paint & Sundries,48.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3670,TOO-BOX-TYG-7710,SET,Toyogo Tool Box (L41XW23XH24CM),Hand Tools,48.8,3,,L41XW23XH24CM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3671,"TOO-DRV-BLI-IMP-6""(+)",PCS,"Blimax Impact Screw DRIVER-6""X6MM (+)",Power Tools,48.8,3,,DRIVER-6,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3672,TOO-DRV-STA-6.5X250MM,PCS,"Cushion Grip S/dr Std - (1/4""X10"")",Power Tools,48.8,3,,X10,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3673,TOO-HAN-TW0019,PCS,1/2 Sliding T-bar,Power Tools,48.8,3,,W0019,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3674,"TOO-NYL-PLU-COU-3/8""",PCS,Nylon Quick Coupler 3/8 Hose NSH-30,Outdoor & Garden,48.8,3,,NSH-30,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3675,"TOO-SPA-BEN-1/2""",PCS,1/2 Iron Bender,Home Appliances,48.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3676,TOO-WRE-KEY-KTBAL12005,SET,King Top 9PCS-5 Ball Point Hex Key Wrench,Hand Tools,48.8,3,,9PCS-5,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3677,AER-SIN-WAT-FIL,UNIT,Aerico Single Water Filter,Pumps & Water,48.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3678,AIR-MAD-GAU-160PSI,PCS,Mada Pressure,Automotive,48.7,3,,GAUGE-160PSI,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3679,BNW-B&N-RBN-120-BOX,BOX,Sr G. I Boit & Nut 3/16 X 2 (B0X),Fasteners & Fixings,48.7,3,,B0X,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3680,"BRA-SHE-YG782-16""",PAIR,White H/duty Shelf Bracket 16,Housewares,48.7,3,,YG782,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3681,CIMA-DL-L/SC61865S/18W/DL,SET,Senco 18W Glass LED Downlight - Square (daylight),Lighting,48.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3682,DOR-INS-KIT-120MM,PCS,120MM Bott Installation Kit,Doors & Hardware,48.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3683,ELE-D/L-HGD603-18W-6500K,PCS,Hms Downlite Hgd 603/18W 6500K,Electrical,48.7,3,,603/18W,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3684,"FAS-SCR-TAP-CSK-6#3""-BOX",BOX,"6 X3""CSK Self Tapping Screw-flat Head (500PCS/BOX)",Fasteners & Fixings,48.7,3,,500PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3685,"FAS-SCR-TAP-CSK-8#2""",PACK,8 X2 Csk Self Tapping Screw-flat Head (10PCS/PCK),Fasteners & Fixings,48.7,3,,10PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3686,GAS-STO-RAC-BLA,PCS,Enamel Trivet Stove Rack,Home Appliances,48.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3687,HEX-BUL-POI-15083(P),PCS,Br 1022 Hex Bull Pointed,Other,48.7,3,,17X280MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3688,MAR-PAI-WHITE,PCS,Mungyo Paint Marker:white,Paint & Sundries,48.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3689,MEA-TAP-STA-30611L,PCS,3.5M/12 X 1/2 Rubber Grip Tape Ruler,Hand Tools,48.7,3,,3.5M/12,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3690,PEN-ECO100-4KG-BLK,PAIL,Eco 100 Waterproof Blk,Housewares,48.7,3,,COATING-4KG,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3691,RAI-BOO-KRK-B40M9000,PAIR,Korakoh Rain Shoes Blk - 7/40,Curtains & Blinds,48.7,3,,M9000,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3692,RAI-BOO-KRK-B43M9000,PAIR,Korakoh Rain Shoes Blk - 10/43,Curtains & Blinds,48.7,3,,M9000,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3693,SHE-CAB-CB505,UNIT,Cabana Glass Shelf CB505,Building Materials,48.7,3,,CB505,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3694,SWI-ADA-MS-R25,PCS,Morries Travel Adaptor With 2USB & 2 Type C,Electrical,48.7,3,,2USB,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3695,SWI-SOC-ELE-E0815B,PCS,Elegance 15A Round Pin Swi Soc Neon-blk (E0815B),Electrical,48.7,3,,E0815B,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3696,TOPLUS-WEA-PLUS-5L-D,CAN,5L Toplus Weather Plus D Base,Paint & Sundries,48.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3697,X-CAR-POLISH-PW,PCS,Pw Supercut Polish 4 IN 1,Power Tools,48.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3698,BAT-CHA-CHG-AA-4PCS,PCK,Ener Maxi Chgr 4AA,Electrical,48.6,3,,4AA,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3699,BLI-HSS-HOL-SAW-19MM,PCS,Blimax Hss Hole SAW-19MM,Power Tool Accessories,48.6,3,,SAW-19MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3700,COC-BIB-LT8519-2WAY-K2B,PCS,Luxtec 2WAY Bib Tap,Plumbing,48.6,3,,2WAY,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative identity leads were found for Sikagard-703 and DeWalt DW4724, but exact image assets were not preserved. Mungyo official evidence remained family-level only. No family/sibling images were substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
