source_position,item_code,uom,display_name,category,priority_score,priority_tier,detected_brand,detected_model,candidate_page_url,candidate_image_url,source_owner,rights_status,match_confidence,review_status,research_state,manufacturer,exact_model,variant_suffix,product_identity,source_url,source_type,source_tier,image_source_url,image_exactness,identity_confidence,image_confidence,research_notes,sibling_elimination,classification_reason,hard_failure,tls_verification_issue,first_pass_status,final_image_status,rights_status_final,evidence_asset_path,evidence_sha256,evidence_bytes
3150,VAL-BAL-VIP-343-12MM,PCS,Full Bore Ball VALVE:PN25 343 1/2,Plumbing,51.1,3,,VALVE:PN25,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3151,X-GUN-TAC-BC-R23,PCS,Rapid Stapler,Power Tools,51.1,3,,GUN-R23,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3152,ABR-PAP-621-528,SHT,G80 Ewd Hand Sanding Sheet,Abrasives & Cutting,51.0,3,,G80,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3153,BNW-BOL-SS304-M10-50MM,PCS,SS 304 Bolt - M10 X 50MM,Fasteners & Fixings,51.0,3,,M10,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3154,CUT-CHI-JM-30-5,PCS,Jayamata Harvest Palm Oil Chisel 5,Hand Tools,51.0,3,,JM-30-5,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3155,ELE-CAB-VDE-BLK,MTR,Taicon 23/0.15 X 2 Core Vde Cable - Black,Electrical,51.0,3,Taicon,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3156,"FAS-SCR-TAP-CSK-8#2""-BOX",BOX,8 X2 Csk Self Tapping Screw-flat Head (500PCS/BOX),Fasteners & Fixings,51.0,3,,500PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3157,GAS-REG-BTY181-V,PCS,Butterfly Hpg Regulator,Home Appliances,51.0,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3158,IND-DUS-ALI-120L,PCS,Aliclean HDPE Dustbin 120LTR,Plumbing,51.0,3,,120LTR,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3159,INS-IS6127,SET,One Piece Wash Down WC S-TRAP-250MM IS6127,Plumbing,51.0,3,,S-TRAP-250MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3160,LOC-SGD-PL100-40MM,PCS,Armor Solid Brass Cp Anti-cut Padlock APL1000-40MM,Locks & Security,51.0,3,,APL1000-40MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3161,NAIL-TUFTING-TN-7225-BOX,BOX,U Clip Tufting Nail 25MM X 7.3MM (100PCS/BOX),Fasteners & Fixings,51.0,3,,100PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3162,ROP-WIR-GAL-6.0MM,MTR,Galv Wire Rope-cnn 6.0MMX6X19,Lifting & Rigging,51.0,3,,6.0MMX6X19,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3163,"SANDEX-VEL-PAD-M10-4""",PCS,"Sandex 4 Velcro Backing Pad, M10",Abrasives & Cutting,51.0,3,,M10,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3164,SIN-CLE-DRA-07024(5HD),PCS,H/duty Drain Cleaner,Chemicals & Adhesives,51.0,3,,9MMX5M,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3165,TOO-PLI-CIR-WNS01,PCS,Circlip Pliers 175MM,Power Tools,51.0,3,,WNS01,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3166,CUT-BLA-DT3676,PAIR,"Planer Blades, Dewalt",Power Tools,50.9,3,,DT3676,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3167,DOR-LOC-CAM-X16MMX90,PCS,Target 9007 CAMLOCK-16MM,Doors & Hardware,50.9,3,,CAMLOCK-16MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3168,FAN-CEI-ALP-FC13,UNIT,Cosa Express 54''/5B LED Ceiling Fan -matt Blk,Fans & Ventilation,50.9,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3169,FAS-SCR-ZPH-DSMHO516-BOX,BOX,Sr Zph Self Drilling Screw (1000PCS/BOX) DSM-HO516,Fasteners & Fixings,50.9,3,,1000PCS/BOX,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3170,GAR-RAK-PVC-20T,PCS,20T Hero Garden Rake,Outdoor & Garden,50.9,3,,20T,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3171,SHH-SINKER-NO.1,PCK,Single Head Sinker No. 1 (2PCS/PCK),Fishing & Tackle,50.9,3,,2PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3172,TOO-COM-W0287E-12MM,PCS,Com Ratchet Wrench 12MM,Hand Tools,50.9,3,,W0287E,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3173,TOO-NIE-TAM-T30,PCS,Nietz E/long Tamper Tx-star Wrench (red) 53283030,Hand Tools,50.9,3,Nietz,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3174,TOO-PLI-CIR-GTEB150,PCS,Glotool Circlip Plier - Ext Bent,Hand Tools,50.9,3,Glotool,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3175,WAL-DOW-NF-1801/12OP,PCS,12 Lamp Globe Shape,Lighting,50.9,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3176,BNW-B&N-RBN-220-BOX,BOX,Sr G. I Boit & Nut 1/4 X 2 (box),Fasteners & Fixings,50.8,3,,RBN-220,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3177,BNW-B&N-RBN-240-BOX,BOX,Sr G. I Boit & Nut 1/4 X 4 (box),Fasteners & Fixings,50.8,3,,RBN-240,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3178,"BRA-SHE-YG782-20""",PAIR,White H/duty Shelf Bracket 20,Housewares,50.8,3,,YG782,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3179,CHA-CAP-ROU-EXT-16MM,PCK,Round External Cap 16MM (4PCS/PCK),Outdoor & Garden,50.8,3,,4PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3180,DRI-26170(4-32),PCS,Br 6250 Hex Shank Step Drill 4-32MM,Power Tool Accessories,50.8,3,,4-32MM,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3181,"FAS-SCR-TAP-CSK-8#2 1/2""",PACK,8 X2-1/2 Csk Self Tapping Screw-flat Head (10PCS/PCK),Fasteners & Fixings,50.8,3,,X2-1/2,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3182,FLO-MOC-AZ617GRY,PCS,Azuba Grey AZ617GRY 600X600MM,Flooring,50.8,3,,AZ617GRY,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3183,GUM-HAR-30,SET,Metal Expoxy Hardex 3 Ton,Lifting & Rigging,50.8,3,,HE-30,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3184,HOS-CON-EG4134-40200043,PCS,"Ecogreen-quick Connector (universal) 1/2"", 5/8"", 3/4",Outdoor & Garden,50.8,3,,EG4134,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3185,HOS-NET-MIK-12MM,MTR,Mikasa Net Hose - 12MM X 100M,Outdoor & Garden,50.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3186,MEA-TAP-SENSUI-X7-25FT,PCS,X7 25FT Sensui Measuring Tape,Hand Tools,50.8,3,,25FT,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3187,MEA-TAP-STA-POW-10M,PCS,10M/33 X 1 Powerlock Tape Ruler,Hand Tools,50.8,3,,10M/33,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3188,SHH-SINKER-NO.2,PCK,Single Head Sinker No. 2 (2PCS/PCK),Fishing & Tackle,50.8,3,,2PCS/PCK,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3189,SHO-PVC-ARM100,SET,Sy PVC Shower Rose ARM-4,Bathroom,50.8,3,,ARM-4,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3190,SWI-T/SOC-9822-2M2G,SET,2GL T/skt W/surge (sr) 9822/2M,Electrical,50.8,3,,2GL,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3191,"TOO-CUT-BOL-MIN-GT8""",PCS,Glotool Mini Bolt Clipper 8,Fasteners & Fixings,50.8,3,Glotool,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3192,TOO-ELE-GUN-R'KEY-3802-30W,PCS,30W R'key Electric Soldering Iron - 3802,Home Appliances,50.8,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3193,TOO-ELE-TESW0288A,PCS,W0288A Tester,Power Tools,50.8,3,,W0288A,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3194,TOO-TES-PEN-KT1960,PCS,Kingtoyo Auto,Power Tools,50.8,3,,TESTER-KT1960,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3195,WAS-BAS-FIL-S90(185),PCS,S90 (185) Steel Washing Basin Filter,Bathroom,50.8,3,,S90,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3196,WEL-MAC-STW-120G,UNIT,Starweld Welding Machine Acc. MMA120G,Welding,50.8,3,,MMA120G,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3197,ABR-PAP-621-540,SHT,Ewd Hand Sanding Sheet G1000,Abrasives & Cutting,50.7,3,,G1000,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
3198,ADH-TAP-SEA-2915,PCS,Somax 19MM X 0.2MM X 15M Seal Tape,Chemicals & Adhesives,50.7,3,,,,,,pending,,pending,RESEARCHED_PENDING,,,,,,,,,,,,"Authoritative leads were found for Morries MS4000 and Epson/WD014, but exact image evidence was not preserved and the Epson/Boneo brand identity has a material conflict. Blimax category evidence did not identify exact CLAMP-12. Family/sibling images were not substituted; rows remain fail-closed PENDING.",Sibling/family images not substituted; exact variant unresolved.,Exact model and exact image evidence not preserved; fail-closed PENDING.,,,PENDING,pending,needs_permission,,,
