source_position,item_code,uom,official_product_page,official_image_url,researcher_decision,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,reason,human_action
17,TAP-SAN-SWP-B-2521,PCS,https://saniware.com/product/swp-b-2521/,,pending,B,no,yes,PCS single basin mixer tap,unknown,q:saniware SWP-B-2521 | p:https://saniware.com/product/swp-b-2521/ indexed 'Basin Pillar Tap - Mixer SWP-B-2521 Brass Mixer Faucet' title exact match | saniware.com network-blocked to local fetcher (URLError https) -> no bytes/image possible this session -> pending waf_or_dns_blocked_no_bytes
29,FAN-STA-KHI-SF1682,SET,https://khind.com.my/products/khind-stand-fan-sf1682se,http://khind.com.my/cdn/shop/files/SF1682SE_BG_white_7fc568d3-0556-4785-a1de-68302f995233.jpg?v=1751809076,candidate,A,yes,yes,SET stand fan pole+base+head single carton,needs_permission,q:Khind SF1682SE site:.com.my | p:https://khind.com.my/products/khind-stand-fan-sf1682se official page 'KHIND Stand Fan (16") SF1682SE' spec Colour Winter Grey 16in 50W 5-Star | og SF1682SE_BG_white jpg full fan shot; display has no colour claim | SET uom acceptable single assembled fan unit | rights Khind asset needs_permission
31,TAP-SAN-SWP-B-3213,PCS,https://saniware.com/product/tall-basin-cold-tap-swp-ss-304-3213/,,pending,B,no,yes,PCS single tall cold tap,unknown,q:saniware SWP-SS-304-3213 | p:https://saniware.com/product/tall-basin-cold-tap-swp-ss-304-3213/ indexed 'Tall Basin Cold Tap SWP-SS-304-3213 2set/box 40set/ctn' title exact matches display Premier Tall Basin Cold Tap; brief item prefix SWP-B but true model SWP-SS-304-3213 per page | site blocked no bytes -> pending waf_blocked_no_bytes
22,OVEN-RUB-TAE13-M266,UNIT,https://www.rubine.com.my/product/RBO-IA8X-70SS,https://www.rubine.com.my/files/product_img/IM01811.jpg,pending,B,no,yes,UNIT built-in oven complete,needs_permission,q:rubine RBO-IA8X-70SS | p:https://www.rubine.com.my/product/RBO-IA8X-70SS official page 200 'RBO-IA8X-70SS Built-in Oven 70L 8 Functions A-Class' | product images load via JS; files/product_img refs IM01811/IM02143/IM01815 shared with microwave RMO-OREO page -> gallery overlap prevents isolating oven-only shot -> pending shared_gallery_image_disambiguation
267,STA-PRE-WAS-K3-DEL,UNIT,https://www.karcher.com/my/en/home-and-garden/products/pressure-washers-c5182,,pending,C,no,no,UNIT K3 Deluxe Premium washer kit,unknown,q:Karcher K3 Deluxe Premium Malaysia | retailers techno.my/wfmalaysia list 'Karcher K 3 Deluxe Premium Pressure Washer' | official karcher.com/my category pinned but exact product page not retrieved before budget out -> pending karcher_product_page_pin_needed
268,X-STA-PRE-WAS-K4,UNIT,https://www.karcher.com/my/en/home-and-garden/products/pressure-washers-c5182,,pending,C,no,no,UNIT K4 Basic washer with hose+filter,unknown,q:Karcher K4 Basic high pressure cleaner Malaysia | wfmalaysia.com.my listing 'KARCHER K4 BASIC ... telescopic handle Quick Connect 6m hose' | exact karcher.com/my product page unpinned -> pending karcher_product_page_pin_needed
57,TOI-TRP-WC-SRTWC286-SH-S(250MM),PCS,https://www.sorento.com.my/,,pending,C,no,no,PCS one-piece closet pan+cistern,unknown,q:Sorento SRTWC286 one piece washdown | model page never pinned; sorento.com.my WAF-blocked -> pending research_incomplete_waf_blocked
52,SHO-SOR-SRTWT2634-RG,PCS,https://www.sorento.com.my/bathroom/shower-bidet/exposed-shower-set/srtwt2634-rg-detail,,pending,B,no,yes,SET exposed shower set mixer+rain head+hand shower spout,unknown,q:site:sorento.com.my SRTWT2634 | p:https://www.sorento.com.my/bathroom/shower-bidet/exposed-shower-set/srtwt2634-rg-detail indexed 'EXPOSED SHOWER SET: SRTWT2634-RG 3-Ways Exposed Shower Set C/W Spout ABS Rain Shower Head 188x288mm Solid Brass ... Black & Rose Gold' matches display matt Blk+rose Gold | WAF-blocked no bytes -> pending waf_blocked_no_bytes
250,CHA-SAW-STIHL-MS230,UNIT,https://stihl-thk.com.my/products/ms-230/,,pending,B,no,yes,UNIT chainsaw powerhead complete set per display chain+bar,unknown,q:stihl MS 230 Malaysia | p:https://stihl-thk.com.my/products/ms-230/ official STIHL West Malaysia (THK Powertools national distributor) page 'MS 230 45.4cm3 2.2/2.7kW Picco Micro 3 PM3' specs proven via search snapshot | stihl-thk.com.my refuses local connections (status -1) -> page+image bytes unfetchable this session -> pending thk_site_blocked_no_bytes
73,SIN-SOR-SRTKS2426-BL,PCS,https://www.sorento.com.my/,,pending,C,no,no,PCS single sink,unknown,q:Sorento SRTKS2426 nano sink | not pinned before budget; site WAF-blocked anyway -> pending research_incomplete_waf_blocked
96,SHO-SOR-SRTWT9605RG,PCS,https://www.sorento.com.my/,,pending,C,no,yes,SET exposed shower set 2-ways,unknown,q:Sorento SRTWT9605-RG 2WAYS | page unpinned and site WAF-blocked -> pending research_incomplete_waf_blocked
6,SIN-SOR-SRTKS2406,PCS,https://www.sorento.com.my/,,pending,C,no,no,PCS single sink,unknown,q:Sorento SRTS2406 SRTKS2406 sink | detected_model S/S304 is a material not model; true code SRTKS2406/SRTS2406 unresolved against official pages; WAF-blocked -> pending research_incomplete_model_code_unresolved
213,STI-BRU-CUT-FR3001,UNIT,https://stihl-thk.com.my/products/fr-3001/,,pending,B,no,yes,UNIT brush cutter with harness,unknown,q:stihl FR 3001 Malaysia | p:https://stihl-thk.com.my/products/fr-3001/ official THK page 'FR 3001 25.5cm3 0.75kW 5.5kg Brushcutters' specs proven via search snapshot | THK site blocks local fetcher -> no bytes -> pending thk_site_blocked_no_bytes
122,SHO-SOR-SRTWT9600HP,PCS,https://www.sorento.com.my/,,pending,C,no,yes,SET exposed shower set 2-ways,unknown,q:Sorento SRTWT9600HP 2WAYS | page unpinned site WAF-blocked -> pending research_incomplete_waf_blocked
21,TAP-SAN-SWP-B-3023,PCS,https://saniware.com/product/swp-b-3023/,,pending,C,no,yes,PCS single pillar tap,unknown,q:saniware SWP-B-3023 rose gold | query batch returned 3940-RG/BSP-9003G/BSP-2614 but 3023 itself did not surface; presumed /product/swp-b-3023/ unverified; site blocked -> pending page_not_surfaced_url_presumed
27,TAP-SAN-SWP-SS-304-3940-RG,PCS,https://saniware.com/product/kitchen-pillar-sink-tap-swp-ss-304-3940-rg/,,pending,B,no,yes,PCS single kitchen sink tap,unknown,q:saniware SWP-SS-304-3940-RG | p:https://saniware.com/product/kitchen-pillar-sink-tap-swp-ss-304-3940-rg/ indexed 'Kitchen Pillar Sink Tap SWP-SS-304-3940-RG ... Rose Gold 1set/box' model+finish proven by text | site blocked no image bytes -> pending waf_blocked_no_bytes
39,FAN-STA-KHI-SF1663H,SET,https://khind.com.my/products/16-stand-fan,http://khind.com.my/cdn/shop/files/sf1663h-cover_010721155036.jpg?v=1751809588,candidate,A,yes,yes,SET stand fan single assembly,needs_permission,q:khind.com.my SF1663H stand fan | p:https://khind.com.my/products/16-stand-fan official page title 'KHIND 16 Stand Fan SF1663H' spec Colour BLACK 5-blade 16in matches display (black) | og sf1663h-cover jpg full fan shot | rights Khind asset needs_permission
62,SHO-SOR-SRTSH22614-BL,PCS,https://www.sorento.com.my/,,pending,C,no,yes,PCS rain shower head square 229mm,unknown,q:Sorento SRTSH22614 rain shower head | page unpinned; WAF-blocked -> pending research_incomplete_waf_blocked
72,SHO-SOR-SRTSH2623-BL,PCS,https://sorento.com.my/bathroom/shower-bidet/rain-shower-head/srtsh2623-bl-detail,,pending,C,no,yes,PCS rain shower head 225mm,unknown,q:site:sorento.com.my SRTSH2623 | p:https://sorento.com.my/bathroom/shower-bidet/rain-shower-head/srtsh2623-gmb-detail indexed 'SRTSH2623-GMB Rain Shower Head 225mm Gunmetal & Black' is a SIBLING finish; BL matt-black detail URL assumed but unverified; site WAF-blocked -> pending bl_page_unverified_sibling_gmb_found_instead
85,KHI-HDR-HD515,SET,https://khind.com.my/products/1800w-hair-dryer,http://khind.com.my/cdn/shop/files/hd1800-wh-cover_280521152043.jpg?v=1751809539,candidate,A,yes,yes,SET dryer + nozzle concentrator,needs_permission,q:Khind HD1800 hair dryer 1800W matt black | p:https://khind.com.my/products/1800w-hair-dryer official page 'KHIND Hair Dryer HD1800' spec Power 1800W Colour MATT BLACK foldable matches display matt Black 1800W; brief item HD515 vs page model HD1800 noted (detected_model wins) | og hd1800-wh-cover jpg | rights Khind asset needs_permission
19,RUB-TAE11-M330,UNIT,https://www.rubine.com.my/product/RCH-NOVARA-90SS,https://www.rubine.com.my/files/product_img/IM01791.jpg,candidate,A,yes,yes,UNIT cooker hood complete,needs_permission,q:rubine RCH-NOVARA-90SS | p:https://www.rubine.com.my/product/RCH-NOVARA-90SS official page 200 title exact 'RCH-NOVARA-90SS' | IM01791.jpg fetched 800x800 53KB VIEWED single Rubine-branded stainless chimney hood with black glass control strip - matches 90SS 90cm stainless finish; unique to hood page | rights Rubine asset needs_permission
158,JOV-WAT-FIL-JWP20,PCS,https://www.joven-electric.com/my/jwp20-water-filter.html,https://www.joven-electric.com/media/catalog/product/5/1/5134612001-1.jpg,candidate,A,yes,yes,PCS floor-standing outdoor filter vessel,needs_permission,q:joven JWP20 | p:https://www.joven-electric.com/my/products/water-purifier/outdoor-water-filter.html official subcategory 'JWP20 Floor Standing Outdoor Water Filter' links /my/jwp20-water-filter.html page live og 5134612001-1.jpg | rights Joven asset needs_permission
43,GAS-STO-RUB-TAE10-M523,UNIT,https://www.rubine.com.my/product/RGH-LOTOFLEXI2B-BLFX,https://www.rubine.com.my/files/product_img/IM01801.jpg,candidate,A,yes,yes,UNIT 2-burner glass hob,needs_permission,q:rubine RGH-LOTOFLEXI2B-BLFX | p:https://www.rubine.com.my/product/RGH-LOTOFLEXI2B-BLFX official page 'RGH-LOTOFLEXI2B-BLFX 5.0kW Flame Power Flexi Cut-out Tempered Glass' model exact | IM01801.jpg fetched 800x800 VIEWED single Rubine black-glass 2-burner built-in hob - matches BLFX black finish + 2B | rights needs_permission
184,BOS-0611-924-0L1,UNIT,https://www.bosch-professional.com/sa/en/products/gbh-185-li-06119240L1,https://www.bosch-professional.com/sa/en/ocsmedia/397710-54/application-image/full/cordless-rotary-hammer-with-sds-plus-pro-gbh-185-li-06119240l1.png,candidate,A,yes,yes,UNIT bare rotary hammer kit per region page incl 2xGBA4.0Ah+GAL charger,needs_permission,q:bosch-professional GBH 185-LI | p:https://www.bosch-professional.com/sa/en/products/gbh-185-li-06119240L1 official page ORDER NUMBER 0.611.924.0L1 EXACTLY equals item suffix 0L1; SDS-plus 1.9J specs | og/application PNG full-size single-tool shot | MY-region path 404s but global OEM allowed | rights Bosch asset needs_permission
67,GAS-STO-RUB-TAE10-E102,UNIT,https://www.rubine.com.my/product/RCE-VULCAN40-BL,https://www.rubine.com.my/files/product_img/IM02133.jpg,candidate,A,yes,yes,UNIT ceramic hob,needs_permission,q:rubine RCE-VULCAN40-BL | p:https://www.rubine.com.my/product/RCE-VULCAN40-BL official page 200 title exact | IM02133.jpg fetched 800x800 VIEWED single Rubine black-glass ceramic hob with glowing red elements and VULCAN branding printed on glass - model+type exact | rights needs_permission
86,OVEN-RUB-TAE13-M503,UNIT,https://www.rubine.com.my/product/RMO-OREO-28BL,,pending,B,no,yes,UNIT microwave oven 28L,needs_permission,q:rubine RMO-OREO-28BL | p:https://www.rubine.com.my/product/RMO-OREO-28BL official page 200 title exact | ALL files/product_img refs (IM01815/IM02143/IM01811/IM01813/IM01814) identical to oven RBO page -> no isolatable microwave image via static HTML -> pending js_gallery_needs_browser_render
208,BOS-0601-068-000,UNIT,https://www.bosch-professional.com/gb/en/products/gol-26-d-0601068000,https://www.bosch-professional.com/binary/ocsmedia/optimized/full/o451656v54_GOL_26_D_SOS_0601068000_f4_V2.png,candidate,A,yes,yes,UNIT optical level with case+accessories per variant,needs_permission,q:Bosch GOL 26 D optical level | p:https://www.bosch-professional.com/gb/en/products/gol-26-d-0601068000 official page 'PRO GOL 26 D Optical Level Order number 0.601.068.000' EXACT match to item BOS-0601-068-000; magnification 26x IP54 | og PNG 750x422 product render | display Gol 26D Optical Leveller matches | rights needs_permission
13,SHO-SAN-SWP-BSP-9003RG,PCS,https://saniware.com/product/3-way-bath-shower-set-swp-bsp-9003rg/,,pending,C,no,yes,SET 3-way exposed shower post set,unknown,q:saniware BSP-9003RG gold shower set | sibling page /product/3-way-bath-shower-set-swp-bsp-9003g/ confirmed via index; RG twin URL presumed by pattern UNVERIFIED; site network-blocked -> pending rg_url_unconfirmed_site_blocked
12,SHO-SAN-SWP-BSP-9003G,PCS,https://saniware.com/product/3-way-bath-shower-set-swp-bsp-9003g/,,pending,B,no,yes,SET 3-way exposed shower post set,unknown,q:saniware BSP-9003G | p:https://saniware.com/product/3-way-bath-shower-set-swp-bsp-9003g/ indexed '3 Way Bath Shower Set SWP-BSP-9003G ... 3 Way Bath Expose Shower Set Mixer 1set/box' model exact | GOLD finish claimed in display not present in indexed snippet; site blocked -> pending gold_colour_unproven_no_bytes
226,BOS-0611-338-9L1,UNIT,https://www.bosch-professional.com/,,pending,C,no,no,UNIT demolition hammer,unknown,q:Bosch "06113389" OR "0611 338 9L1" demolition | display says Gsh 5MX but part family 0611338x could map to GSH 5 X/GSH 500 series; no definitive OEM page matching 06113389L1 surfaced this pass -> pending part_number_mapping_unresolved escalate
60,SHO-SOR-SRTWT2634,PCS,https://www.sorento.com.my/,,pending,C,no,yes,SET exposed shower set 3-ways,unknown,q:site:soretto/sorento SRTWT2634 plain colour | only -RG (Black & Rose Gold) sibling pinned; plain-chrome page unpinned; site WAF-blocked -> pending sibling_colour_page_unpinned
80,RUB-TAE10-M371,UNIT,https://www.rubine.com.my/product/RGH-FIGATA2B-BL,https://www.rubine.com.my/files/product_img/IM01807.jpg,candidate,A,yes,yes,UNIT 2-burner glass hob,needs_permission,q:rubine RGH-FIGATA2B-BL | p:https://www.rubine.com.my/product/RGH-FIGATA2B-BL local probe status 200 title exact 'RGH-FIGATA2B-BL' | IM01807.jpg fetched 800x800 VIEWED single Rubine black-glass 2-burner hob with FIGATA printed on glass - model+finish exact | rights needs_permission
36,TAP-SAN-SWP-B-2931,PCS,https://saniware.com/product/basin-pillar-tap-mixer-swp-b-2931/,,pending,B,no,yes,PCS single mixer tap,unknown,q:saniware SWP-B-2931 | p:https://saniware.com/product/basin-pillar-tap-mixer-swp-b-2931/ indexed 'Basin Pillar Tap - Mixer SWP-B-2931 1set/box 10sets/ctn' title/model exact | MATT BLACK finish claimed in display not visible in snippet; site blocked -> pending mattblack_colour_unproven_no_bytes
37,TAP-SAN-SWP-B-2930,PCS,https://saniware.com/product/basin-pillar-tap-mixer-swp-b-2930/,,pending,B,no,yes,PCS single mixer tap,unknown,q:saniware SWP-B-2930 | p:https://saniware.com/product/basin-pillar-tap-mixer-swp-b-2930/ indexed title 'Basin Pillar Tap - Mixer SWP-B-2930' model exact | site blocked no bytes -> pending waf_blocked_no_bytes
40,TAP-SAN-SWP-B-2924,PCS,https://saniware.com/product/swp-b-2924/,,pending,C,no,yes,PCS single mixer tap,unknown,q:saniware SWP-B-2924 gold | 2924 page did not surface in index queries (2930/2931/2921 did); presumed /product/swp-b-2924/ unverified; site blocked -> pending page_not_surfaced_gold_unproven
41,TAP-SAN-SWP-B-2921,PCS,https://saniware.com/product/swp-b-2921/,,pending,B,no,yes,PCS single mixer tap,unknown,q:saniware SWP-B-2921 | p:https://saniware.com/product/swp-b-2921/ indexed 'SWP-B-2921 Brass Mixer Tap - Matt Black Pillar Tap' MODEL+FINISH both proven by official text | still zero image bytes possible (site blocked) so bar unmet -> pending waf_blocked_no_bytes_despite_text_proof
38,IND-RIC-COO-RC7878,SET,https://khind.com.my/products/5-6l-commercial-rice-cooker-rc565,http://khind.com.my/cdn/shop/files/rc565-wh-cover_190224150612.jpg?v=1751809130,candidate,A,yes,yes,SET cooker + measuring cup + inner pot + scoop,needs_permission,q:Khind RC565 rice cooker 5.6L cool grey | p:https://khind.com.my/products/5-6l-commercial-rice-cooker-rc565 official page 'KHIND 5.6L Commercial Rice Cooker RC565' spec Capacity 5.6L Colour COOL GREY accessories cup/pot/scoop matches display 5.6L cool Grey; brief item RC7878 vs true model RC565 noted | og rc565-wh-cover jpg | rights Khind asset needs_permission
91,TAP-SAN-SWP-B-3213-G,PCS,https://saniware.com/product/tall-basin-cold-tap-swp-ss-304-3213/,,pending,C,no,yes,PCS single tall cold tap,unknown,q:saniware SWP-SS-304-3213-G gold | only non-G sibling 3213 page surfaced; G gold variant URL unverified; site blocked -> pending gold_variant_page_not_surfaced
110,TAP-SAN-SWP-B-3203-RG,PCS,https://saniware.com/product/swp-ss-304-3203-rg/,,pending,C,no,yes,PCS single cold tap,unknown,q:saniware SWP-SS-304-3203-RG | page not surfaced in index queries this pass; URL presumed; site blocked -> pending page_not_surfaced
291,BAT-ENE-MAX-AAA4PCS,PCK,https://energizer.com/product/power/energizer-max-aaa-batteries-4-pack-triple-a-alkaline-batteries/,,pending,C,no,no,PCK retail 4-cell blister,unknown,q:energizer MAX AAA 4 pack official | AA twin page verified energizer.com/product/power/energizer-max-aa-batteries-4-pack-double-a-alkaline-batteries/; AAA analogous URL PRESUMED unverified; NA artwork may differ from MY retail pack -> pending aaa_url_unverified_artwork_regional
290,BAT-ENE-MAX-AA4PCS,PCK,https://energizer.com/product/power/energizer-max-aa-batteries-4-pack-double-a-alkaline-batteries/,,pending,B,no,yes,PCK retail 4-cell blister,unknown,q:energizer MAX AA 4 pack official | p:https://energizer.com/product/power/energizer-max-aa-batteries-4-pack-double-a-alkaline-batteries/ official Energizer page 'MAX AA Batteries (4 Pack) Double A Alkaline' model+count exact | NA-market packaging artwork likely differs from Malaysian retail card -> pending artwork_regional_mismatch_risk
300,DRA-COV-TEC-GRE-9"X17",PCS,https://techplas.com.my/products/injection-moulded-products/drain-cover/otd-5120/,,pending,B,no,yes,PCS single moulded drain cover,unknown,q:Techplas drain cover grey 9x17 Malaysia | p:https://techplas.com.my/products/injection-moulded-products/drain-cover/otd-5120/ official Techplas (Prominent Image Sdn Bhd trademark owner) page 'OTD-5120 Plastic Drain Cover (9in x 17in)' size+maker exact | GREY colour appears only in retailer chenghuatgroup listing ('Colour GREY/DARK BROWN'); OEM page fetched 200 but no og/colour text extracted -> pending grey_colour_unproven_on_oem
627,FAN-CEI-DEKA-CX146BK12,UNIT,https://deka.my/x-one-46/,https://deka.my/wp-content/uploads/2025/11/X-ONE-46-2560X2560-BK.png,candidate,A,yes,yes,UNIT full fan assembly,needs_permission,q:Deka X-One 46 | p:https://deka.my/x-one-46/ official page spec 'Model: X-ONE 46 Size 46in RPM250 CFM8389 Colour: BK WH DW' BK black matches display Black and CX146BK12 | colour-specific PNG X-ONE-46-2560X2560-BK 2560px | rights needs_permission
469,GAS-STO-KHI-GC6010,SET,https://khind.com.my/products/khind-gas-cooker-gc6010,http://khind.com.my/cdn/shop/files/gc6010-hi_220523171908.jpg?v=1751809699,candidate,A,yes,yes,SET double burner tabletop gas cooker,needs_permission,q:Khind GC6010 gas cooker epoxy | p:https://khind.com.my/products/khind-gas-cooker-gc6010 official page 'KHIND Gas Cooker GC6010' features Epoxy Coated Stand Beehive Burner 100+100mm matches display EPOXY-GC6010 | og gc6010-hi jpg | rights Khind asset needs_permission
632,FAN-CEI-DEKA-CDKN54MG12,UNIT,https://deka.my/koni-54/,https://deka.my/wp-content/uploads/2025/07/KONI-54-MG-Jpg.jpg,candidate,A,yes,yes,UNIT full fan assembly,needs_permission,q:Deka Koni 54 magnesium | p:https://deka.my/koni-54/ official page colour assets include 'KONI-54-MG-Jpg.jpg' MG=Magnesium matches display Magnesium and CDKN54MG12 suffix | rights needs_permission
826,BOS-0601-6B3-0L1,UNIT,https://www.bosch-professional.com/ge/en/products/gks-150-06016B3020,https://www.bosch-professional.com/binary/ocsmedia/optimized/750x422/o304054v54_lv-167949-12-GKS140_dyn_01.png,pending,B,no,yes,UNIT circular saw,needs_permission,q:GKS 140 bosch-professional order number | p:https://www.bosch-professional.com/ge/en/products/gks-150-06016B3020 official page TITLE 'PRO GKS 140 Hand-Held Circular Saw' Order number 0.601.6B3.020 proving alphanumeric 6B3 format real | item suffix 0L1 page NOT found (.020 is ge variant) -> sibling-order trap -> pending variant_suffix_0L1_page_missing gks140 model proven
640,FAN-CEI-DEKA-CCM34MG12,UNIT,https://deka.my/concept-mini/,https://deka.my/wp-content/uploads/2025/07/CONCEPT-MINI-MG-Jpg.jpg,candidate,A,yes,yes,UNIT compact ceiling fan,needs_permission,q:Deka Concept Mini magnesium | p:https://deka.my/concept-mini/ official page colour assets include 'CONCEPT-MINI-MG-Jpg.jpg' MG Magnesium matches display Magnesium and CCM34MG12 | rights needs_permission
991,BOS-0601-9H2-281,UNIT,https://www.bosch-professional.com/jo/en/products/bosch-go-gen3-06019H2201,,pending,B,no,yes,UNIT cordless smart screwdriver kit,needs_permission,q:Bosch GO 3 06019H2 | p:https://www.bosch-professional.com/jo/en/products/bosch-go-gen3-06019H2201 official 'PRO Bosch GO (Gen3) Order 0.601.9H2.201' also .200 variant | item suffix 281 page NOT found on any region probed (my/jo 404) -> pending go3_suffix_281_page_missing gen3 family proven
