source_position,item_code,uom,display_name,category,detected_brand,detected_model
2619,HOS-CON-ECO4113,PCS,Ecogreen- Hose Connector / 3/4,Outdoor & Garden,,EG4113
6564,SWI-OMS-MIR-SHORT,PCS,Series Microswitch Limit Switch Short,Electrical,,LXW5-11G2
3367,"CLI-HOS-GP-5""",PCS,Gp S/steel Hose CLIP-5 (76-127MM),Outdoor & Garden,,CLIP-5
5681,"ACE-NUTS-1/2""X38MM",PCS,"Ace Brand Bsw Hexagon Long Nuts LN-1/2""X38MM",Fasteners & Fixings,,LN-1/2
3661,ELE-SOL-TIN12MM250G,PCS,Japan Soldering Wire,Electrical,,1.2X100G
3726,CUT-ELE-EDM-4060,PCS,4 X 60 Gold Elephant Mop Disc,Housewares,,EDM-4060
5575,TOO-DRV-MAG-M845,PCS,Spandek Screw Adaptor M8X45MM,Fasteners & Fixings,,M8X45MM
6227,FAS-RIV-PAT-3/16X1/2-PCK,PCK,Blind Rivet: Jaguar 3/16 X 1/2 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
5742,ELE-PVC-CON-TC3X7-TC022,PCS,Tc 3 X 7 PVC Conceal Box (TC022),Electrical,,TC022
3074,"IND-CAS-SWI-BRA-2""",PCS,2 DL5 Tpe 360 Degree Swivel Caster W Brakes,Fishing & Tackle,,DL5
2699,CHA-CAP-SQU-INT-16X51MM,PCK,Rectangular Internal Cap (4PCS/PCK),Outdoor & Garden,,4PCS/PCK
3611,SAF-SPE-PIC-ST21-SMO,PCS,Picasaf Protective Eyewear-smoke ST21,Safety & Workwear,,ST21
2672,BRU-HAN0HAW-452135,PCS,Glotool 452135-3008 Steel Wire Brush,Electrical,Glotool,
5417,TOO-DRV-MAG-M865,PCS,Spandek Screw Adaptor M8X65MM,Fasteners & Fixings,,M8X65MM
4225,CUT-DIS-MARK-12300-P120,PCS,Mr. Mark P120 Master Fibre Disc - Blk,Abrasives & Cutting,,P120
2817,IND-CAS-75MM,PCS,3 DL5 Tpr M/duty 2 Bearing Fixed Caster,Building Materials,,DL5
2677,GRA-CUT-BLA-GCD01,PCS,Cutting Grass,Outdoor & Garden,,DT-04
3430,INK-POT-TC250,PCS,TC250 Big Ink Pot,Other,,TC250
5091,CAP-02.0UF-400V,EA,Capacitor Uf Black Square ITALY'/400V Bd,Electrical,,CPI-02.0
5592,NAI-CLI-777-S,PCS,Nail Clipper 12'S,Fasteners & Fixings,,777/N608
6726,"FAS-SCR-DRY-BLA-6#2""",PCK,Hunter/bk - Drywall Screw 6 X2 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
5638,FAS-RIV-PAT-5/32X3/8-PCK,PCK,Blind Rivet: Jaguar 5/32 X 3/8 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
3006,COC-BAL-SAN-CKT1512,PCS,Sanwa BALLCOCK-CKT15 1/2,Plumbing,,BALLCOCK-CKT15
3286,"IND-CAS-SWI-2""",PCS,2 DL5 Tpe 360 Degree Swivel Caster,Fishing & Tackle,,DL5
3008,DOR-HAN-CH608-NA-R,PCS,Na-r Casement Handle,Doors & Hardware,,CH608
4086,"FAS-RIV-PAT-3/16""X3/4""-PCK",PCK,Blind Rivet: Jaguar 3/16 X 3/4 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
4525,"FAS-RIV-PAT-3/16""X3/8""-PCK",PCK,Blind Rivet: Jaguar 3/16 X 3/8 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
5692,FAS-RIV-PAT-5/32X1/2-PCK,PCK,Blind Rivet: Jaguar 5/32 X 1/2 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
4405,BAT-PSN-LIT3V-CR-1616/5BE,PCS,CR-1616/5B Lithium 3V,Electrical,,CR-1616/5B
2675,DOR-HAN-DK063-NA-L,PCS,Dekko Na-l Casement Handle,Doors & Hardware,,DK063
4384,BRU-RAD-4X642R,PCS,"1-1/2""X642R Radiator Brush",Automotive,,X642R
5855,ELE-SOC-PLU-SATELITE,PCK,F Satelite Screw Plug (2PCS/PCK),Fasteners & Fixings,,2PCS/PCK
5552,"FIT-YG245-NIP-1/4""-BRA",PCS,Brass Equal Nipple 1/4,Plumbing,,YG245
3946,"CLI-HOS-GP-2.3/4""",PCS,Gp S/steel Hose CLIP-2.3/4 (44-67MM),Outdoor & Garden,,CLIP-2.3/4
2955,MEA-TAP-BLI-7.5M-B7,PCS,Blimax Measuring Ds Luban Tape 7.5M LB7,Hand Tools,,LB7
3914,"FAS-SCR-DRY-WHI-6#1.1/2""BOX",BOX,Hunter/wh - Drywall Screw 6 X1-1/2,Fasteners & Fixings,,X1-1/2
2734,HAR-BON-NAIL-RS880-75G,PCS,Bonding Nail:hardex 75G,Fasteners & Fixings,,RS880
1719,PAI-SPR-PMT-004,CAN,Paint Master Spray Paint - No. 4 Matt Black,Paint & Sundries,,NO.4
3034,HOS-CON-EG4111-40200017,PCS,Ecogreen - Hose Quick Connector / 1/2,Outdoor & Garden,,EG4111
5365,"FIT-YG237-SOC-1/4""-BRA",PCS,Brass Equal Socket 1/4,Electrical,,YG237
3832,BNW-BOL-SS304-M12-40MM,PCS,SS 304 Bolt - M12 X 40MM,Fasteners & Fixings,,M12
4447,FAS-RIV-PAT-5/32X5/8-PCK,PCK,Blind Rivet: Jaguar 5/32 X 5/8 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
6226,DRI-HSS-TWI-05MM,PCS,Blimax Hss Twist Drill BIT-3/16,Power Tool Accessories,,BIT-3/16
2673,CUT-DIS-ARC06,PCS,Aracut Glass & Tile Grinding,Abrasives & Cutting,,A-505A
3747,"TAP-SIN-BOL-PVC-1-1/4""+1-1/2""",PCS,"Otosani 1-1/4""+1-1/2 2IN1 PVC Flexible Bottle Trap (anti-odor)",Plumbing,,2IN1
3830,VAL-ANG-CVL-CA9008,PCS,Cavallo Angle Valve CA9008 304SS 2-WAY,Plumbing,,CA9008
3054,"IND-CAS-SWI-INS-2""",PCS,2 DL5 Tpe Insertion Rod Swivel Caster,Fishing & Tackle,,DL5
4399,TAP-BIB-QBC01W,PCS,Jopex PVC BIBTAP-QBC01W,Plumbing,,BIBTAP-QBC01W
4518,BAT-PSN-LIT3V-CR-1620/5BE,PCS,CR-1620/5B Lithium 3V,Electrical,,CR-1620/5B
4758,TOO-DRV-108LY-VISON,PCS,Vison Screw Driver,Fasteners & Fixings,,108LY
6237,TOO-DRV-2WAY,PCS,K 2WAY Screw Driver,Fasteners & Fixings,,2WAY
3796,SWI-SOC-ULT-M0815MG,PCS,Ultra 15A Round Pin Swi Soc Neon-mat Grey (M0815MG),Electrical,,M0815MG
3756,ELE-D/L-MGM-MQTL2048-6500K,PCS,Mgm 2 1/2 7W Eye Ball Dl,Electrical,,MQTL2048
3206,LOC-DEL-TZ-DL3871SS,PCS,Deluxe Cylindrical Lock,Locks & Security,,DL3871SS
3134,IND-SCP-FR9788-1,PCS,1 Faris W Handle Finishing Scraper,Doors & Hardware,,FR9788
7315,"FAS-SCR-DRY-WHI-6#1""",PCK,Hunter/wh - Drywall Screw 6 X1 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
3593,HHD-FLU-M0676-L110W-50MM,PCS,L110-W'TECHPLAS Flapper Outlet Valve,Plumbing,,L110-W
4508,SAS-HOR-BH-12,BOX,Sasaki Back Up Horn,Other,,BH-12
4314,FDD-CON-FEM-YEL-5.5,PCK,Female Disconnect - Yellow (5.5) (20PCS/PCK),Electrical,,20PCS/PCK
2656,"TOO-DRV-STA-PH0-1/8""X4""-9960651580",PCS,"Cushion Grip S/dr PHILIPS-1/8""X4""X0PT ( 0X100MM)",Power Tools,,PHILIPS-1/8
4488,SWI-SOC-ULT-M011MG,PCS,Ultra 16A 1 GANG 1 Way-matte Grey (M011MG),Electrical,,M011MG
4570,VAL-ANG-JOP-MQWC02-SB,PCS,Jopex Angle VALVE-MQWC02SB,Plumbing,,VALVE-MQWC02SB
3042,WAL-PLU-JWP-8MM,PCK,Jaw Wall Plug 8MM (10PCS/PCK),Fasteners & Fixings,,10PCS/PCK
1787,PAI-SPR-PMT-040,CAN,Paint Master Spray Paint - No. 40 White,Paint & Sundries,,NO.40
2971,IND-SCP-FR9788-2-1/2,PCS,2-1/2 Faris W Handle Finishing Scraper,Doors & Hardware,,FR9788
3053,"HOS-CON-EG-314-13MM-1/2""",PCS,Eagle (EG-314) : Hose Connecter Adapter,Outdoor & Garden,,EG-314
3038,SELF-HOO-SIN-GS304SH,PCS,No Drill Self Adhesive Single Hook,Power Tools,,SUS304
2825,SINK-PROTECTOR-A90,PCS,Sink Protector A90,Kitchen & Sinks,,A90
6763,"FAS-SCR-DRY-WHI-6#2""",PCK,Hunter/wh - Drywall Screw 6 X2 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
4863,"FAS-SCR-CSK-3/4"" X 6G",PCK,Sr Csk Tapping Screw 3/4 X 6G (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
2906,FAS-SCR-DS520HW-MET,BOX,10 X 3/4 Self Drilling Screw (500PCS/BOX),Fasteners & Fixings,,500PCS/BOX
3695,SWI-SOC-ELE-E0815B,PCS,Elegance 15A Round Pin Swi Soc Neon-blk (E0815B),Electrical,,E0815B
3746,SWI-SOC-ULT-M041MG,PCS,Ultra 16A 4 GANG 1 Way-matte Grey (M041MG),Electrical,,M041MG
4040,SWI-SOC-ELE-E021B,PCS,Elegance 2 GANG 1 Way-black (E021B),Electrical,,E021B
3795,SWI-SOC-MK-S2893,PCS,Mk Whi Sp 15A Switch Socket - Slimline Plus,Electrical,,S2893
3887,FAS-BOL-EXP-TRAC150-M12-140-80,PCS,M12 X 140 X 80 Brain Hook Expansion Bolt,Fasteners & Fixings,,M12
3101,"IND-CAS-SWI-INS-BRA-2""",PCS,2 DL5 Tpe Insertion Rod Swivel Caster W Brake,Fishing & Tackle,,DL5
3046,CUT-SAW-STA-MINI-992020807,PCS,"Mini Hacksaw (220MM/ 8-3/4"")",Hand Tools,,220MM/
4179,TAP-BIB-PVC-J2BC01W,PCS,Jopex PVC 20MM,Plumbing,,BIBTAP-2BC01W
3407,HAT-STR-CM042,PCS,42CM Straw Hat,Other,,CM042
3612,SHH-HOOK-EWDX4007,PKT,No. 7 (20'S) Eagle Wave Hook,Fishing & Tackle,,DX-400
5092,CAP-03.00UF-440V,EA,Capacitor 400V Italy Square,Electrical,,CPI-03.00UF
3031,HAR-SHOE-HE450-20G,PCS,Shoe Adhesive Hardex,Chemicals & Adhesives,,HE-450
5253,DRI-BIT-SV005,PCS,2 (+-) Sensui Power Bit X110MM,Power Tool Accessories,,X110MM
3648,FIT-YG251-SOC-10MM-BRA,PCS,Y Brass Connector 10MM,Plumbing,,YG251
5691,ELE-PVC-NUT-TC3X10,PCS,Umc 3 X10 PVC Nut Box,Fasteners & Fixings,,X10
4608,FLO-MOC-30PS13,PCS,12 X 12 Floor Tiles 30PS13,Flooring,,30PS13
4496,"FAS-RIV-PAT-3/16""X5/8""-PCK",PCK,Blind Rivet: Jaguar 3/16 X 5/8 (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
6652,BNW-WAS-SPR-12MM,PCK,Bsw Spring Washer 1/2 (8PCS/PCK),Fasteners & Fixings,,8PCS/PCK
2990,FAS-SCR-DS665HW-MET,BOX,12 X 2.1/2 Self Drilling Screw (250PCS/BOX),Fasteners & Fixings,,250PCS/BOX
3570,SWI-SOC-ELE-E041B,PCS,Elegance 16A 4 GANG 1 Way-black (E041B),Electrical,,E041B
2864,IND-WHE-TYR-SOLI,PCS,ST22 Solid Wheel,Building Materials,,ST22
4215,SWI-SOC-ELE-E012B,PCS,Elegance 16A 1 GANG 2 Way-black (E012B),Electrical,,E012B
3885,COC-STO-C012,PCS,Brass Stop Cock - C012 12MM,Plumbing,,C012
2964,CUT-DIS-HIT-14X25.4MM,PCS,Cut Off Wheel 14 (355X2.8X25.4MM),Abrasives & Cutting,,355X2.8X25.4MM
4274,VAL-BAL-VIP-FF12MM,PCS,1/2 Vip Chrome Mini Valves 323FF,Plumbing,,323FF
4297,VAL-ANG-CVL-CA9003,PCS,Cavallo Angle Valve CA9003 304SS,Plumbing,,CA9003
2678,GUM-HAR-205,SET,Clear Epoxy Hardex 5 Min,Chemicals & Adhesives,,HE-205
3527,TOL-BUS-BUT-YG886,PCS,Dual Push Button,Other,,YG886
4596,SWI-SOC-ULT-M021W,PCS,Ultra 16A 2 GANG 1 Way-white (M021W),Electrical,,M021W
2886,HOL-GAT-10MM,PCS,Gate Holder 10MM (T92),Doors & Hardware,,T92
5064,CAB-LUG-06-6,PCK,Cable Lug 6-6 (10PCS/PCK),Electrical,,10PCS/PCK
4896,"FIT-YG235-TEE-3/8""-BRA",PCS,Brass Equal Tee 3/8,Plumbing,,YG235
4949,TAP-BIB-JOPBC01W,PCS,Jopex BIBTAP-BC01W 15MM,Plumbing,,BIBTAP-BC01W
4061,SAF-SPE-PIC-ST21-CLE,PCS,Picasaf Protective Eyewear-clear ST21,Safety & Workwear,,ST21
4843,SWI-SOC-MK-1G1W-S4781,PCS,Mk 1GANG 1WAY Wide Rocker Socket,Electrical,,1GANG
5292,"FIT-SS232-ELB-1/2""-SUS304",PCS,SS Equal Elbow 1/2,Plumbing,,SS232
5322,SWI-POL-1WAY-1GANG,PCS,Pol 1GANG 1WAY Switch Socket,Electrical,,1GANG
4376,SHH-HOOK-9290BN14,PKT,Sode Hook No. 14(13'S),Fishing & Tackle,,9290BN
4255,CUT-ELE-EDM-4100,PCS,4 X 100 Gold Elephant Mop Disc,Housewares,,EDM-4100
5660,"FIT-YG237-SOC-3/8""-BRA",PCS,Brass Equal Socket 3/8,Electrical,,YG237
4925,BNW-B&N-RBN-110,PCK,Sr G. I Boit & Nut 3/16 X 1 (7PCS/PCK),Fasteners & Fixings,,7PCS/PCK
3155,ELE-CAB-VDE-BLK,MTR,Taicon 23/0.15 X 2 Core Vde Cable - Black,Electrical,Taicon,
3284,GUN-T-7006-MINI,PCS,Fiesto Mini Tufting Gun,Fasteners & Fixings,,T-7006
3831,VAL-ANG-CVL-CA9009,PCS,Cavallo 304 SS Angle Valve,Plumbing,,CA9009
3231,PLA-BAG-W1000-2227,PCK,22 X 27 X Tbag Aa,Packaging,,WHITE/1KG
3523,LOC-GLO-BRA-GLBBC20,PCS,Glocks Brass Padlock GLBBC20,Locks & Security,,GLBBC20
3708,HHD-DKI-FLO-VAL,PCS,Dki Isb Cistern Float,Fishing & Tackle,,VALVE-440
2710,BRO-MOP-350,PCS,No. 350 Mop Broom With Handle,Doors & Hardware,,NO.350
4680,ELE-ADA-3WAY-BER-YK368,PCS,Pro-smart 33N 3WAY Adaptor W/neon,Electrical,,33N
1870,PAI-SPR-PMT-039,CAN,Paint Master Spray Paint - No. 39 Black,Paint & Sundries,,NO.39
4066,TOO-FIL-BCC-5.5200MM,PCS,Bahco Chain Saw File 168-8-5.5-3P 7/321IN,Hand Tools,,168-8-5.5-3P
5390,CAB-LUG-300AMP,PCK,Cable Lug (white) 300AMP 2PCS/PCK,Electrical,,300AMP
2551,SHH-YEL-HOSE-10MMX2MM,FTS,Yellow Hose (10MMX2MM),Outdoor & Garden,,10MMX2MM
3454,HOS-CON-MEN-40200012,PCS,Ecogreen- Hose Mender / 1/2,Outdoor & Garden,,EG4035
4559,IND-RAG-COL-1KGS,KGS,Cotton Rag - Colour 1KGS,Building Materials,,1KGS
4339,CUT-ELE-EDM-4240,PCS,4 X 240 Gold Elephant Mop Disc,Housewares,,EDM-4240
4756,"TIE-CAB-BLA-6""",PKT,6 Black Cable Tie (20PCS/PCK),"Rope, Chain & Netting",,20PCS/PCK
4725,SHH-LINE-WHI-NO.50,PCS,(bs)long White M. L No. 50,Fishing & Tackle,,NO.50
4606,CUT-KNI-HX18,BOX,Tct NT18 N. T Cutter Blade (10PCS/BOX),Abrasives & Cutting,,NT18
4775,SHH-HOOK-12146BN-8,PKT,No. 8 Hytac Hook 20'S,Fishing & Tackle,,12146BN
3859,CLI-ELE-CAB-05MM100S,BOX,Cable Clip 5MM/100'S (bd),Electrical,,5MM/100
6194,"FAS-SCR-TAP-PAN-8#1.1/4""",PCK,8 X1-1/4 Ph Self Tapping Screw-pan Head (20PCS/PCK),Fasteners & Fixings,,X1-1/4
4416,"FAS-SCR-CSK-1"" X 8G-PCK",PCK,Sr Csk Tapping Screw 1 X 8G (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
3912,DOR-BOL-RAI-100M,PCS,Rb Pad BOLT-4,Fasteners & Fixings,,BOLT-4
4702,BNW-B&N-RBN-210,PCK,Sr G. I Boit & Nut 1/4 X 1 (5PCS/PCK),Fasteners & Fixings,,5PCS/PCK
4628,"FAS-SCR-TAP-CSK-10#1-1/2""",PCK,"10 X1-1/2""CSK Self Tapping Screw-flat Head (10PCS/PCK)",Fasteners & Fixings,,X1-1/2
5027,BNW-B&N-RBN-204,PCK,Sr G. I Boit & Nut 1/4 X 1/2 (5PCS/PCK),Fasteners & Fixings,,5PCS/PCK
5220,BNW-B&N-RBN-105,PCK,Sr G. I Boit & Nut 3/16 X 5/8 (7PCS/PCK),Fasteners & Fixings,,7PCS/PCK
5676,"TIE-CAB-BLA-4""",PKT,4 Black Cable Tie (20PCS/PCK),"Rope, Chain & Netting",,20PCS/PCK
6851,"NAI-CON-GAL-1.1/2""-PCK",PCK,1-1/2 Galvanised Steel Nail (20PCS/PCK),Fasteners & Fixings,,20PCS/PCK
2623,LOC-COL-RB501,PCS,Colex Anti- Cut Long Shackkle Padlock RB-501,Locks & Security,,RB-501
3135,IND-TRO-SMR1011B,PCS,"Smr Blue H'dle SS Trowel 4""X11",Hand Tools,,X11
3186,MEA-TAP-SENSUI-X7-25FT,PCS,X7 25FT Sensui Measuring Tape,Hand Tools,,25FT
3293,RAI-BOO-KRK-B39M9000,PAIR,Korakoh Rain Shoes Blk - 6/39,Curtains & Blinds,,M9000
3310,"BRA-SHE-YG782-10""",PAIR,White H/duty Shelf Bracket 10,Housewares,,YG782
3325,HDPE-VAL-BAL-PP-COMP-MALE-25MM,PCS,PP Compression Ballvalve Male- 25MMX3/4,Other,,25MMX3/4
3980,HOS-SPA-NOZ-NZ-22,PCS,Tap Nozzle - Zinc Alloy,Building Materials,,NZ-22
4146,SHH-HOO-4206-NO.5,PKT,4206 No. 5 Galah Hook (20'S),Fishing & Tackle,,NO.5
5644,"SIN-FLE-PVC-OUT-1.1/4""",PCS,Corsa Flexible Hose Pipe - 1.1/4 (350-800MM),Plumbing,,350-800MM
4510,SHH-HOOK-9290BN12,PKT,Sode Hook No. 12(15'S),Fishing & Tackle,,9290BN
3560,CLI-ELE-CAB-10MM100'S,BOX,Cable Clip 10MM/100'S,Electrical,,10MM/100
5923,TOO-DRI-MAG-BSP037-E,PCS,Asuma Box Bit Socket,Electrical,,12X65MM
4778,SHH-LINE-WHI-NO.20,PCS,(bs)long White M. L No. 20,Fishing & Tackle,,NO.20
2709,BRA-BID-SHO-SA033,PCS,28 Milano Hand Shower Bracket,Bathroom,,SA033
4250,CLI-ELE-CAB-04MM100'S,BOX,Cable Clip 4MM/100'S (bd),Electrical,,4MM/100
2756,CHA-CAP-ROU-EXT-22MM,PCK,Round External Cap 22MM (4PCS/PCK),Outdoor & Garden,,4PCS/PCK
4575,"CLI-HOS-GP-2""",PCS,Gp S/steel Hose CLIP-2 (27-51MM),Outdoor & Garden,,CLIP-2
2820,LAM-4402SB,BOX,Seal Beam 4402-24V,Lighting,,4402-24V
3169,FAS-SCR-ZPH-DSMHO516-BOX,BOX,Sr Zph Self Drilling Screw (1000PCS/BOX) DSM-HO516,Fasteners & Fixings,,1000PCS/BOX
2679,"IND-CAS-H/DUTY-MCLSC-4""",PCS,4 DL5 H/duty Mcl Swivel Caster,Fishing & Tackle,,DL5
2666,MEA-TAP-SUN-10M,PCS,Sunlon M. Tape 10.0M/33,Hand Tools,,10.0M/33
3811,COC-BAL-L908,PCS,Leon 1/2 Lockable Ballcock- L908,Plumbing,,L908
3851,SWI-SOC-MK-NEO-S4787,PCS,Mk 20A Dp Switch W Neon Wide Rocker Socket,Electrical,,S4787NW
3375,"IND-CAS-SWI-LSCB-2""",PCS,2 DL5 Tpe L Base Swivel Caster W Brake,Fishing & Tackle,,DL5
3288,LOC-COL-TA501,PCS,Colex Single Titanium Coated Padlock TA-501,Locks & Security,,TA-501
4239,SWI-SOC-ULT-M0815W,PCS,Ultra 15A Round Pin Swi Soc Neon-whi (M0815W),Electrical,,M0815W
3329,"IND-CAS-SWI-LSC-2""",PCS,2 DL5 Tpe L Base Swivel Caster,Fishing & Tackle,,DL5
3411,"TOO-CLA-F-BLI-10""",PCS,Blimax Quick Release F CLAMP-10,Hand Tools,,CLAMP-10
4281,CUT-BLA-WOO-KNI10530T,PCS,"Knight Circular Saw Blade - Wood 4""X30T",Power Tool Accessories,,X30T
3294,RAI-BOO-KRK-B42M,PAIR,Rainshoes - 42 (9) 6000BLK,Curtains & Blinds,,6000BLK
4521,"DRI-BIT-3/8""XM10",PCS,3/8 X M10 X 1.5MM Sensui Hole Saw Hex Sh,Power Tool Accessories,,M10
3638,SHH-LINE-WHI-NO.300,PKT,(sf) Round White M. L. No. 300,Fishing & Tackle,,NO.300
4675,BNW-THR-ZP-12MM,PCS,Zp Thread Rod 1/2 X 6FTS,Fasteners & Fixings,,6FTS
4062,SHH-LINE-WHI-NO.250,PKT,(sf) Round White M. L. No. 250,Fishing & Tackle,,NO.250
3271,NAIL-TUFTING-TN-7225,PCK,U Clip Tufting Nail 25MM X 7.3MM (10PCS/PCK),Fasteners & Fixings,,10PCS/PCK
2855,BRO-MOP-300,PCS,No. 300 Mop Broom With Handle,Doors & Hardware,,NO.300
4198,"IND-CAS-SWI-1""",PCS,1 DL5 Tpe 360 Degree Swivel Caster,Fishing & Tackle,,DL5
4319,"IND-CAS-FIX-1""",PCS,1 DL5 Tpe Fixed Caster,Building Materials,,DL5
4210,SHH-HOOK-SC4063,PKT,Surecatch Biru 406 No. 3(20'S),Fishing & Tackle,,NO.3
5569,SWI-SOC-ULT-M011W,PCS,Ultra 16A 1 GANG 1 Way-white (M011W),Electrical,,M011W
4426,SHH-HOOK-45708-NO.11,PKT,2908 No. 6 Eupro Prawn Hook (15'S),Fishing & Tackle,,NO.6
4832,SHH-HOOK-4310N-NO.8,PKT,No. 8 Exori Super Strong Hook (20'S),Fishing & Tackle,,4310N
3484,TAP-PIL-OTO-966-1,PCS,966-1 OTOSANI'304 S/steel Pillar Swan Tap,Plumbing,,304#S/STEEL
3463,VAL-BAL-VIP-343-25MM,PCS,Full Bore Ball VALVE:PN25 343 1.0,Plumbing,,VALVE:PN25
2881,BOS-1/4-12,PCS,Sumo Router Bit 1/4 Shark (each),Power Tool Accessories,Bosch,
3938,VAL-BAL-VIP-343-18MM,PCS,Full Bore Ball VALVE:PN25 343 3/4,Plumbing,,VALVE:PN25
3057,LOC-GLO-BRA-GLBBC40,PCS,Glocks Brass Padlock GLBBC40,Locks & Security,,GLBBC40
3014,GRE-TOYO-450GM,TIN,Toyo Eaj 8000 Hi-temp Bentonite Grease,Other,,450GM
3030,GRE-TOYO-350GM,TIN,Toyo MP2 Lithium Ep Grease,Other,,MP2
3200,CUT-DEW-DW4785,PCS,"Diamond Blade, Dry 4",Abrasives & Cutting,,DW4785
4473,"ELE-PVC-CAS-2""X2""",LGTH,Kancil 2 X 2 X6FT PVC Casing,Electrical,,X6FT
3377,LOC-COL-TA401,PCS,Colex Single Titanium Coated Padlock TA-401,Locks & Security,,TA-401
3378,LOC-COL-ZA401,PCS,Safety Chrome Plated Padlock ZA-401,Safety & Workwear,,ZA-401
3751,CON-LVR-FR3001,PCS,Control Lever Complete (FR3001),Other,,FR3001
2899,"TOO-DRV-STA-PH1-3/16""X4""-9960651630",PCS,"Cushion Grip S/dr PHILIPS-3/16""X4""X1PT ( 1X100MM)",Power Tools,,PHILIPS-3/16
3033,HOS-CON-EG-368-CLIPS,PCS,Eagle (EG-368) : Tap Adapter With Clips,Outdoor & Garden,,EG-368
3536,FAS-SCR-TECH-METAL-50MM-PCK,PCK,Techscrew-metal Screw X 50MM (50PCS/PCK),Fasteners & Fixings,,50PCS/PCK
3537,FAS-SCR-TECH-WOOD-50MM-PCK,PCK,Techscrew-wood Screw X 50MM (50PCS/PCK),Fasteners & Fixings,,50PCS/PCK
4993,VAL-BAL-MIN-ECC12MF,PCS,Ecco PVC Mini Ball VALVE-1/2 Mxf,Plumbing,,VALVE-1/2
5063,BAT-PSN-LIT3V-CR-1632/5BE,PCS,CR-1632/5B Lithium 3V,Electrical,,CR-1632/5B
3352,PAI-SPR-PMT-030,CAN,Paint Master Spray Paint - No. 30 Peach Red,Paint & Sundries,,NO.30
3354,PAI-SPR-PMT-142,CAN,Paint Master Spray Paint - No. 142 Anti-rust Brown,Paint & Sundries,,NO.142
5254,ELE-NIG-LIG-262,PCS,ML MX-667(262) 3 Pin Sensor Night Light,Electrical,,MX-667
5520,HOS-NOZ-TWN-ECO-EG2012,PCS,Ecogreen-snap-in Twist Nozzle EG2012/5,Power Tool Accessories,,EG2012/5
4327,SHH-HOOK-SC4064,PKT,Surecatch Biru 406 No. 4(20'S),Fishing & Tackle,,NO.4
4328,SHH-HOOK-SC4065,PKT,Surecatch Biru 406 No. 5(20'S),Fishing & Tackle,,NO.5
4135,FAS-SCR-TECH-METAL-19MM-PCK,PCK,Techscrew-metal Screw X 19MM (50PCS/PCK),Fasteners & Fixings,,50PCS/PCK
4534,SHH-HOOK-406-NO.5,PKT,Saki Sepit Biru 406 No. 5 (20'S),Fishing & Tackle,,NO.5
5080,SHH-HOOK-12146BN-10,PKT,No. 10 Hytac Hook 20'S,Fishing & Tackle,,12146BN
3009,ELE-CAB-WIR-ML-1.5MM2-RED,ROLL,ML PVC Cable Red 1.5MM2,Electrical,,1.5MM2
2632,"IND-CAS-H/DUTY-MCLSC-6""",PCS,6 DL5 H/duty Mcl Swivel Caster,Fishing & Tackle,,DL5
3448,FAS-SCR-DS516HOW-BOX,BOX,10 X 5/8 Lion King Self-drilling Screw,Fasteners & Fixings,,DS516HOW
3958,SWI-SOC-ELE-E08213B,PCS,Elegance 13A 2 GANG Flat Pin Swi Soc Neon-blk (E08213B),Electrical,,E08213B
2873,LOC-COL-ZK502,SET,Safety Chrome Plated Padlock ZK-502,Safety & Workwear,,ZK-502
4238,SWI-SOC-ELE-E031B,PCS,Elegance 16A 3 GANG 1 Way-black (E031B),Electrical,,E031B
3455,LOC-COL-ZA501,PCS,Safety Chrome Plated Padlock ZA-501,Safety & Workwear,,ZA-501
3332,LOC-GLO-BRA-GLBBC30,PCS,Glocks Brass Padlock GLBBC30,Locks & Security,,GLBBC30
4449,PAI-SPR-ANC-C018**,PCS,400ML Anchor Spray - C018** Decorative Chrome,Fasteners & Fixings,,C018
4403,WAT-NOZ-ADP-026B,PCS,Gardenu 026B Water Nozzle Adaptor - Brs,Electrical,,026B
2685,PYE-DRA-REM-R01-500ML,PCS,PYE Drain Clog Free Remover 500ML,Chemicals & Adhesives,,CLDR01
3569,SAF-SPE-MK-SSE-919-BLK,PCS,Mr. Mark Patriot Safety Spectacle-black,Safety & Workwear,,MK-SSE-919
4701,"AER-FA6-3""-FITTING",PCS,Aerico FA6-3 Fitting,Plumbing,,FA6-3
4741,HOS-NOZ-LEO-L7006,PCS,Leon Brass Water,Power Tool Accessories,,NOZZLE-L7006
2757,CIS-HAN-042B#L/L,PCS,Dekko 042B L/l Cistern Handle,Doors & Hardware,,042B
2826,"TOO-DRV-STA-PH-1/4""X04""-996060809",PCS,Cushion Grip S/dr PHILIPS-1/4” X 4 ( 2 X 100MM),Power Tools,,PHILIPS-1/4
